Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
361,"[('medium_carb', 'HasCarbLevel'), ('butter', 'contains')]",1610,306,0.19006211180124225,342,306,0.8947368421052632,0.3135245901639344,1610,1037,0.6440993788819875
362,"[('medium_carb', 'HasCarbLevel'), ('onion', 'contains')]",1610,285,0.17701863354037267,342,285,0.8333333333333334,0.2920081967213115,1610,903,0.5608695652173913
363,"[('medium_carb', 'HasCarbLevel'), ('black_pepper_(ground)', 'contains')]",1610,283,0.17577639751552795,342,283,0.827485380116959,0.2899590163934426,1610,938,0.5826086956521739
364,"[('medium_carb', 'HasCarbLevel'), ('lemon_juice', 'contains')]",1610,295,0.18322981366459629,342,295,0.8625730994152047,0.30225409836065575,1610,1059,0.6577639751552795
365,"[('medium_carb', 'HasCarbLevel'), ('milk', 'contains')]",1610,307,0.1906832298136646,342,307,0.8976608187134503,0.3145491803278688,1610,1105,0.6863354037267081
366,"[('medium_carb', 'HasCarbLevel'), ('brown_sugar', 'contains')]",1610,309,0.1919254658385093,342,309,0.9035087719298246,0.31659836065573765,1610,1126,0.6993788819875777
367,"[('medium_carb', 'HasCarbLevel'), ('tomato', 'contains')]",1610,291,0.18074534161490682,342,291,0.8508771929824561,0.29815573770491804,1610,993,0.6167701863354037
368,"[('medium_carb', 'HasCarbLevel'), ('pepper', 'contains')]",1610,283,0.17577639751552795,342,283,0.827485380116959,0.2899590163934426,1610,910,0.5652173913043478
369,"[('medium_carb', 'HasCarbLevel'), ('baking_powder', 'contains')]",1610,300,0.18633540372670807,342,300,0.8771929824561403,0.3073770491803278,1610,1074,0.6670807453416149
370,"[('medium_carb', 'HasCarbLevel'), ('cinnamon', 'contains')]",1610,291,0.18074534161490682,342,291,0.8508771929824561,0.29815573770491804,1610,1116,0.6931677018633541
371,"[('medium_carb', 'HasCarbLevel'), ('red_onion', 'contains')]",1610,282,0.17515527950310558,342,282,0.8245614035087719,0.2889344262295082,1610,1002,0.622360248447205
372,"[('medium_carb', 'HasCarbLevel'), ('honey', 'contains')]",1610,291,0.18074534161490682,342,291,0.8508771929824561,0.29815573770491804,1610,1107,0.6875776397515528
373,"[('medium_carb', 'HasCarbLevel'), ('cumin_seed', 'contains')]",1610,262,0.16273291925465838,342,262,0.7660818713450293,0.26844262295081966,1610,956,0.5937888198757764
374,"[('high_carb', 'HasCarbLevel'), ('salt_product', 'contains')]",484,174,0.359504132231405,342,174,0.5087719298245614,0.4213075060532688,484,214,0.44214876033057854
375,"[('high_carb', 'HasCarbLevel'), ('garlic_clove', 'contains')]",484,132,0.2727272727272727,342,132,0.38596491228070173,0.3196125907990314,484,169,0.34917355371900827
376,"[('high_carb', 'HasCarbLevel'), ('water_(eurofir)', 'contains')]",484,187,0.38636363636363635,342,187,0.5467836257309941,0.4527845036319612,484,234,0.4834710743801653
377,"[('high_carb', 'HasCarbLevel'), ('sugar', 'contains')]",484,200,0.4132231404958678,342,200,0.5847953216374269,0.4842615012106538,484,247,0.5103305785123967
378,"[('high_carb', 'HasCarbLevel'), ('flour', 'contains')]",484,167,0.3450413223140496,342,167,0.48830409356725146,0.4043583535108959,484,203,0.4194214876033058
379,"[('high_carb', 'HasCarbLevel'), ('chicken_egg', 'contains')]",484,159,0.3285123966942149,342,159,0.4649122807017544,0.38498789346246975,484,198,0.4090909090909091
380,"[('high_carb', 'HasCarbLevel'), ('olive_oil', 'contains')]",484,129,0.2665289256198347,342,129,0.37719298245614036,0.31234866828087166,484,162,0.3347107438016529
381,"[('high_carb', 'HasCarbLevel'), ('butter', 'contains')]",484,168,0.34710743801652894,342,168,0.49122807017543857,0.40677966101694923,484,213,0.44008264462809915
382,"[('high_carb', 'HasCarbLevel'), ('onion', 'contains')]",484,118,0.24380165289256198,342,118,0.34502923976608185,0.2857142857142857,484,156,0.32231404958677684
383,"[('high_carb', 'HasCarbLevel'), ('black_pepper_(ground)', 'contains')]",484,136,0.2809917355371901,342,136,0.39766081871345027,0.3292978208232446,484,176,0.36363636363636365
384,"[('high_carb', 'HasCarbLevel'), ('lemon_juice', 'contains')]",484,196,0.4049586776859504,342,196,0.5730994152046783,0.47457627118644063,484,240,0.49586776859504134
385,"[('high_carb', 'HasCarbLevel'), ('milk', 'contains')]",484,140,0.2892561983471074,342,140,0.4093567251461988,0.33898305084745756,484,185,0.3822314049586777
386,"[('high_carb', 'HasCarbLevel'), ('brown_sugar', 'contains')]",484,174,0.359504132231405,342,174,0.5087719298245614,0.4213075060532688,484,223,0.4607438016528926
387,"[('high_carb', 'HasCarbLevel'), ('tomato', 'contains')]",484,130,0.26859504132231404,342,130,0.38011695906432746,0.3147699757869249,484,169,0.34917355371900827
388,"[('high_carb', 'HasCarbLevel'), ('pepper', 'contains')]",484,146,0.30165289256198347,342,146,0.4269005847953216,0.35351089588377727,484,188,0.3884297520661157
389,"[('high_carb', 'HasCarbLevel'), ('baking_powder', 'contains')]",484,165,0.3409090909090909,342,165,0.4824561403508772,0.3995157384987893,484,202,0.41735537190082644
390,"[('high_carb', 'HasCarbLevel'), ('cinnamon', 'contains')]",484,189,0.390495867768595,342,189,0.5526315789473685,0.4576271186440678,484,240,0.49586776859504134
391,"[('high_carb', 'HasCarbLevel'), ('red_onion', 'contains')]",484,152,0.3140495867768595,342,152,0.4444444444444444,0.3680387409200968,484,197,0.40702479338842973
392,"[('high_carb', 'HasCarbLevel'), ('honey', 'contains')]",484,187,0.38636363636363635,342,187,0.5467836257309941,0.4527845036319612,484,244,0.5041322314049587
393,"[('high_carb', 'HasCarbLevel'), ('cumin_seed', 'contains')]",484,137,0.2830578512396694,342,137,0.40058479532163743,0.33171912832929784,484,178,0.3677685950413223
394,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel')]",2078,341,0.16417910447761194,342,341,0.9970760233918129,0.28193468375361724,2078,1785,0.8589990375360924
395,"[('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel')]",325,219,0.6738461538461539,342,219,0.6403508771929824,0.6566716641679161,325,214,0.6584615384615384
396,"[('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel')]",147,110,0.7482993197278912,342,110,0.3216374269005848,0.4498977505112475,147,73,0.4965986394557823
397,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel')]",1960,339,0.17304747320061256,342,339,0.9912280701754386,0.29465449804432853,1960,1578,0.8051020408163265
398,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel')]",531,263,0.4952919020715631,342,263,0.7690058479532164,0.6025200458190149,531,357,0.672316384180791
399,"[('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel')]",263,173,0.6577946768060836,342,173,0.5058479532163743,0.5719008264462809,263,146,0.5551330798479087
400,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel')]",946,330,0.3488372093023256,342,330,0.9649122807017544,0.5124223602484472,946,723,0.7642706131078224
401,"[('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel')]",308,204,0.6623376623376623,342,204,0.5964912280701754,0.6276923076923077,308,191,0.6201298701298701
402,"[('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel')]",196,149,0.764102564102564,342,149,0.43567251461988304,0.5549348230912476,196,111,0.5663265306122449
403,"[('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",1562,339,0.21702944942381563,342,339,0.9912280701754386,0.3560924369747899,1562,1326,0.8489116517285531
404,"[('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",736,305,0.41440217391304346,342,305,0.8918128654970761,0.5658627087198516,736,541,0.7350543478260869
405,"[('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",252,176,0.6984126984126984,342,176,0.5146198830409356,0.5925925925925926,252,152,0.6031746031746031
406,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",941,326,0.34643995749202977,342,326,0.9532163742690059,0.5081839438815277,941,726,0.7715196599362381
407,"[('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",1270,333,0.2624113475177305,342,333,0.9736842105263158,0.4134078212290503,1270,1011,0.7960629921259843
408,"[('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",543,285,0.5248618784530387,342,285,0.8333333333333334,0.6440677966101694,543,380,0.6998158379373849
409,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",265,192,0.7245283018867924,342,192,0.5614035087719298,0.6326194398682043,265,172,0.6490566037735849
410,"[('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",584,279,0.4777397260273973,342,279,0.8157894736842105,0.6025917926565875,584,412,0.7054794520547946
411,"[('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",601,305,0.5083333333333333,342,305,0.8918128654970761,0.6475583864118896,601,465,0.7737104825291181
412,"[('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",1477,335,0.22681110358835477,342,335,0.97953216374269,0.36833424958768557,1477,1173,0.7941773865944483
413,"[('low_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",405,243,0.6,342,243,0.7105263157894737,0.6506024096385543,405,266,0.6567901234567901
414,"[('low_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",668,308,0.46107784431137727,342,308,0.9005847953216374,0.6099009900990099,668,505,0.7559880239520959
415,"[('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",1605,338,0.21059190031152647,342,338,0.9883040935672515,0.34720082177709294,1605,1303,0.8118380062305296
416,"[('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",470,269,0.5723404255319149,342,269,0.7865497076023392,0.6625615763546798,470,324,0.6893617021276596
417,"[('medium_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",679,307,0.4521354933726068,342,307,0.8976608187134503,0.6013712047012733,679,500,0.7363770250368189
418,"[('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",798,326,0.40852130325814534,342,326,0.9532163742690059,0.5719298245614035,798,611,0.7656641604010025
419,"[('high_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",221,178,0.8054298642533937,342,178,0.52046783625731,0.6323268206039077,221,147,0.665158371040724
420,"[('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",431,266,0.617169373549884,342,266,0.7777777777777778,0.6882276843467012,431,306,0.7099767981438515
421,"[('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",2222,342,0.15391539153915393,342,342,1.0,0.2667706708268331,2222,1946,0.8757875787578758
422,"[('low_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",238,186,0.7848101265822784,342,186,0.543859649122807,0.6424870466321243,238,156,0.6554621848739496
423,"[('low_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",90,58,0.6444444444444445,342,58,0.1695906432748538,0.2685185185185185,90,29,0.32222222222222224
424,"[('medium_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",1266,327,0.258498023715415,342,327,0.956140350877193,0.40696950840074675,1266,925,0.7306477093206951
425,"[('medium_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",991,326,0.32896064581231077,342,326,0.9532163742690059,0.48912228057014256,991,769,0.7759838546922301
426,"[('medium_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",497,235,0.47283702213279677,342,235,0.6871345029239766,0.5601907032181168,497,298,0.5995975855130785
427,"[('high_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",227,133,0.5859030837004405,342,133,0.3888888888888889,0.46748681898066785,227,108,0.47577092511013214
428,"[('high_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",282,145,0.5141843971631206,342,145,0.4239766081871345,0.4647435897435897,282,135,0.4787234042553192
429,"[('high_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",941,336,0.3574468085106383,342,336,0.9824561403508771,0.5241809672386896,941,790,0.8395324123273114
430,"[('low_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",2279,338,0.14837576821773485,342,338,0.9883040935672515,0.25801526717557255,2279,1963,0.861342694164107
431,"[('low_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",255,169,0.6627450980392157,342,169,0.49415204678362573,0.5661641541038526,255,151,0.592156862745098
432,"[('low_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",16,15,0.9375,342,15,0.043859649122807015,0.08379888268156424,16,5,0.3125
433,"[('medium_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",1617,339,0.20977722772277227,342,339,0.9912280701754386,0.34627170582226763,1617,1289,0.7971552257266543
434,"[('medium_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",1102,317,0.28765880217785844,342,317,0.9269005847953217,0.4390581717451524,1102,817,0.7413793103448276
435,"[('medium_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",35,23,0.6571428571428571,342,23,0.06725146198830409,0.12201591511936338,35,10,0.2857142857142857
436,"[('high_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",32,18,0.5625,342,18,0.05263157894736842,0.09625668449197862,32,5,0.15625
437,"[('high_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",992,279,0.28125,342,279,0.8157894736842105,0.4182908545727136,992,656,0.6612903225806451
438,"[('high_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",426,242,0.5694117647058824,342,242,0.7076023391812866,0.6310299869621904,426,281,0.6596244131455399
439,"[('low_fat', 'HasFatLevel'), ('breakfast', 'isForMealType')]",207,157,0.7584541062801933,342,157,0.4590643274853801,0.5719489981785064,207,122,0.5893719806763285
440,"[('low_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",372,231,0.6209677419354839,342,231,0.6754385964912281,0.6470588235294117,372,240,0.6451612903225806
441,"[('low_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",180,136,0.7597765363128491,342,136,0.39766081871345027,0.5220729366602688,180,103,0.5722222222222222
442,"[('low_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",333,221,0.6636636636636637,342,221,0.6461988304093568,0.6548148148148148,333,215,0.6456456456456456
443,"[('low_fat', 'HasFatLevel'), ('dessert', 'isForMealType')]",339,200,0.5899705014749262,342,200,0.5847953216374269,0.5873715124816445,339,200,0.5899705014749262
444,"[('low_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",469,261,0.5565031982942431,342,261,0.7631578947368421,0.6436498150431567,469,316,0.673773987206823
445,"[('low_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",267,181,0.6779026217228464,342,181,0.5292397660818714,0.5944170771756979,267,159,0.5955056179775281
446,"[('low_fat', 'HasFatLevel'), ('drink', 'isForMealType')]",383,230,0.6005221932114883,342,230,0.672514619883041,0.6344827586206896,383,247,0.6449086161879896
447,"[('medium_fat', 'HasFatLevel'), ('breakfast', 'isForMealType')]",253,171,0.6758893280632411,342,171,0.5,0.5747899159663865,253,146,0.5770750988142292
448,"[('medium_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",451,246,0.5454545454545454,342,246,0.7192982456140351,0.6204287515762925,451,287,0.6363636363636364
449,"[('medium_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",389,232,0.596401028277635,342,232,0.6783625730994152,0.6347469220246238,389,248,0.6375321336760925
450,"[('medium_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",346,219,0.6329479768786127,342,219,0.6403508771929824,0.6366279069767441,346,221,0.638728323699422
451,"[('medium_fat', 'HasFatLevel'), ('dessert', 'isForMealType')]",450,253,0.5622222222222222,342,253,0.7397660818713451,0.6388888888888888,450,300,0.6666666666666666
452,"[('medium_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",478,274,0.5732217573221757,342,274,0.8011695906432749,0.6682926829268292,478,333,0.696652719665272
453,"[('medium_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",338,201,0.5946745562130178,342,201,0.5877192982456141,0.5911764705882353,338,201,0.5946745562130178
454,"[('medium_fat', 'HasFatLevel'), ('drink', 'isForMealType')]",49,44,0.8979591836734694,342,44,0.1286549707602339,0.22506393861892582,49,25,0.5102040816326531
455,"[('high_fat', 'HasFatLevel'), ('breakfast', 'isForMealType')]",92,77,0.8369565217391305,342,77,0.22514619883040934,0.3548387096774193,92,51,0.5543478260869565
456,"[('high_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",191,145,0.7591623036649214,342,145,0.4239766081871345,0.5440900562851783,191,103,0.5392670157068062
457,"[('high_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",389,242,0.622107969151671,342,242,0.7076023391812866,0.6621067031463749,389,260,0.6683804627249358
458,"[('high_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",160,130,0.8125,342,130,0.38011695906432746,0.5179282868525897,160,94,0.5875
459,"[('high_fat', 'HasFatLevel'), ('dessert', 'isForMealType')]",230,186,0.808695652173913,342,186,0.543859649122807,0.6503496503496503,230,157,0.6826086956521739
460,"[('high_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",200,154,0.7738693467336684,342,154,0.4502923976608187,0.5693160813308688,200,131,0.655
461,"[('high_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",169,142,0.8402366863905325,342,142,0.4152046783625731,0.5557729941291586,169,97,0.5739644970414202
462,"[('high_fat', 'HasFatLevel'), ('drink', 'isForMealType')]",19,18,0.9473684210526315,342,18,0.05263157894736842,0.09972299168975068,19,8,0.42105263157894735
463,"[('low_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType')]",660,306,0.4636363636363636,342,306,0.8947368421052632,0.6107784431137725,660,506,0.7666666666666667
464,"[('low_fat', 'HasFatLevel'), ('vegan', 'hasDietType')]",970,326,0.33608247422680415,342,326,0.9532163742690059,0.4969512195121951,970,742,0.7649484536082474
465,"[('low_fat', 'HasFatLevel'), ('paleo', 'hasDietType')]",23,22,0.9565217391304348,342,22,0.06432748538011696,0.12054794520547944,23,7,0.30434782608695654
466,"[('low_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",545,281,0.5165441176470589,342,281,0.8216374269005848,0.63431151241535,545,378,0.6935779816513762
467,"[('medium_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType')]",907,319,0.35170893054024255,342,319,0.9327485380116959,0.510808646917534,907,684,0.7541345093715546
468,"[('medium_fat', 'HasFatLevel'), ('vegan', 'hasDietType')]",468,277,0.5931477516059958,342,277,0.8099415204678363,0.684796044499382,468,335,0.7158119658119658
469,"[('medium_fat', 'HasFatLevel'), ('paleo', 'hasDietType')]",117,92,0.7863247863247863,342,92,0.26900584795321636,0.4008714596949891,117,56,0.47863247863247865
470,"[('medium_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",785,322,0.4101910828025478,342,322,0.9415204678362573,0.5714285714285714,785,589,0.7503184713375797
471,"[('high_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType')]",327,233,0.7125382262996942,342,233,0.6812865497076024,0.6965620328849029,327,229,0.7003058103975535
472,"[('high_fat', 'HasFatLevel'), ('vegan', 'hasDietType')]",126,110,0.873015873015873,342,110,0.3216374269005848,0.47008547008547,126,68,0.5396825396825397
473,"[('high_fat', 'HasFatLevel'), ('paleo', 'hasDietType')]",267,205,0.7677902621722846,342,205,0.5994152046783626,0.6732348111658457,267,177,0.6629213483146067
474,"[('high_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",532,295,0.5555555555555556,342,295,0.8625730994152047,0.6758304696449027,532,396,0.7443609022556391
475,"[('low_fat', 'HasFatLevel'), ('global', 'isFromRegion')]",571,274,0.4807017543859649,342,274,0.8011695906432749,0.6008771929824561,571,393,0.6882661996497373
476,"[('low_fat', 'HasFatLevel'), ('asia', 'isFromRegion')]",313,199,0.6357827476038339,342,199,0.5818713450292398,0.6076335877862595,313,184,0.5878594249201278
477,"[('low_fat', 'HasFatLevel'), ('north_america', 'isFromRegion')]",664,320,0.4819277108433735,342,320,0.935672514619883,0.6361829025844931,664,521,0.7846385542168675
478,"[('low_fat', 'HasFatLevel'), ('europe', 'isFromRegion')]",458,274,0.5982532751091703,342,274,0.8011695906432749,0.6849999999999999,458,339,0.740174672489083
479,"[('low_fat', 'HasFatLevel'), ('middle_east', 'isFromRegion')]",162,109,0.6728395061728395,342,109,0.31871345029239767,0.4325396825396825,162,80,0.49382716049382713
480,"[('low_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",104,76,0.7307692307692307,342,76,0.2222222222222222,0.34080717488789236,104,43,0.41346153846153844
481,"[('low_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",142,108,0.7605633802816901,342,108,0.3157894736842105,0.4462809917355372,142,78,0.5492957746478874
482,"[('low_fat', 'HasFatLevel'), ('africa', 'isFromRegion')]",136,99,0.7279411764705882,342,99,0.2894736842105263,0.41422594142259417,136,63,0.4632352941176471
483,"[('medium_fat', 'HasFatLevel'), ('global', 'isFromRegion')]",498,278,0.5582329317269076,342,278,0.8128654970760234,0.6619047619047619,498,354,0.7108433734939759
484,"[('medium_fat', 'HasFatLevel'), ('asia', 'isFromRegion')]",322,218,0.6770186335403726,342,218,0.6374269005847953,0.6566265060240963,322,212,0.6583850931677019
485,"[('medium_fat', 'HasFatLevel'), ('north_america', 'isFromRegion')]",708,314,0.44413012729844414,342,314,0.9181286549707602,0.5986653956148713,708,541,0.7641242937853108
486,"[('medium_fat', 'HasFatLevel'), ('europe', 'isFromRegion')]",507,263,0.5187376725838264,342,263,0.7690058479532164,0.6195524146054181,507,346,0.6824457593688363
487,"[('medium_fat', 'HasFatLevel'), ('middle_east', 'isFromRegion')]",213,138,0.647887323943662,342,138,0.40350877192982454,0.4972972972972973,213,102,0.4788732394366197
488,"[('medium_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",137,107,0.781021897810219,342,107,0.3128654970760234,0.44676409185803756,137,69,0.5036496350364964
489,"[('medium_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",204,147,0.7205882352941176,342,147,0.4298245614035088,0.5384615384615384,204,114,0.5588235294117647
490,"[('medium_fat', 'HasFatLevel'), ('africa', 'isFromRegion')]",165,125,0.7575757575757576,342,125,0.3654970760233918,0.4930966469428008,165,90,0.5454545454545454
491,"[('high_fat', 'HasFatLevel'), ('global', 'isFromRegion')]",191,155,0.8115183246073299,342,155,0.45321637426900585,0.5816135084427767,191,118,0.6178010471204188
492,"[('high_fat', 'HasFatLevel'), ('asia', 'isFromRegion')]",164,133,0.8109756097560976,342,133,0.3888888888888889,0.525691699604743,164,101,0.6158536585365854
493,"[('high_fat', 'HasFatLevel'), ('north_america', 'isFromRegion')]",348,241,0.6925287356321839,342,241,0.7046783625730995,0.6985507246376812,348,244,0.7011494252873564
494,"[('high_fat', 'HasFatLevel'), ('europe', 'isFromRegion')]",308,219,0.711038961038961,342,219,0.6403508771929824,0.6738461538461538,308,208,0.6753246753246753
495,"[('high_fat', 'HasFatLevel'), ('middle_east', 'isFromRegion')]",112,92,0.8214285714285714,342,92,0.26900584795321636,0.40528634361233484,112,57,0.5089285714285714
496,"[('high_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",100,78,0.78,342,78,0.22807017543859648,0.3529411764705882,100,46,0.46
497,"[('high_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",130,116,0.8923076923076924,342,116,0.3391812865497076,0.4915254237288135,130,63,0.4846153846153846
498,"[('high_fat', 'HasFatLevel'), ('africa', 'isFromRegion')]",97,89,0.9175257731958762,342,89,0.260233918128655,0.4054669703872438,97,49,0.5051546391752577
499,"[('low_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook')]",482,284,0.5892116182572614,342,284,0.8304093567251462,0.6893203883495146,482,342,0.7095435684647303
500,"[('low_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",482,259,0.5373443983402489,342,259,0.7573099415204678,0.6286407766990291,482,331,0.6867219917012448
501,"[('low_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",551,295,0.5353901996370236,342,295,0.8625730994152047,0.6606942889137739,551,401,0.7277676950998185
502,"[('low_fat', 'HasFatLevel'), ('less_than_6_hours', 'needTimeToCook')]",230,180,0.782608695652174,342,180,0.5263157894736842,0.6293706293706294,230,149,0.6478260869565218
503,"[('low_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",517,282,0.5454545454545454,342,282,0.8245614035087719,0.6565774155995343,517,375,0.7253384912959381
504,"[('low_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook')]",288,174,0.6041666666666666,342,174,0.5087719298245614,0.5523809523809524,288,156,0.5416666666666666
505,"[('medium_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook')]",677,299,0.44165435745937964,342,299,0.8742690058479532,0.5868498527968596,677,477,0.7045790251107829
506,"[('medium_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",401,249,0.6209476309226932,342,249,0.7280701754385965,0.6702557200538358,401,272,0.6783042394014963
507,"[('medium_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",595,299,0.5025210084033613,342,299,0.8742690058479532,0.6382070437566703,595,415,0.6974789915966386
508,"[('medium_fat', 'HasFatLevel'), ('less_than_6_hours', 'needTimeToCook')]",264,179,0.678030303030303,342,179,0.5233918128654971,0.5907590759075908,264,161,0.6098484848484849
509,"[('medium_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",578,288,0.4982698961937716,342,288,0.8421052631578947,0.6260869565217391,578,402,0.6955017301038062
510,"[('medium_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook')]",239,183,0.7656903765690377,342,183,0.5350877192982456,0.629948364888124,239,152,0.6359832635983264
511,"[('high_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook')]",342,248,0.7251461988304093,342,248,0.7251461988304093,0.7251461988304092,342,248,0.7251461988304093
512,"[('high_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",169,136,0.8047337278106509,342,136,0.39766081871345027,0.5322896281800391,169,96,0.5680473372781065
513,"[('high_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",277,200,0.7220216606498195,342,200,0.5847953216374269,0.6462035541195477,277,186,0.6714801444043321
514,"[('high_fat', 'HasFatLevel'), ('less_than_6_hours', 'needTimeToCook')]",157,120,0.7643312101910829,342,120,0.3508771929824561,0.48096192384769537,157,83,0.5286624203821656
515,"[('high_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",344,238,0.6918604651162791,342,238,0.695906432748538,0.6938775510204082,344,239,0.6947674418604651
516,"[('high_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook')]",161,124,0.7701863354037267,342,124,0.36257309941520466,0.4930417495029821,161,97,0.6024844720496895
517,"[('low_fat', 'HasFatLevel'), ('salt_product', 'contains')]",2550,337,0.13220870929776382,342,337,0.9853801169590644,0.23313732272570045,2550,1870,0.7333333333333333
518,"[('low_fat', 'HasFatLevel'), ('garlic_clove', 'contains')]",2550,324,0.12710867006669282,342,324,0.9473684210526315,0.224143894846074,2550,1707,0.6694117647058824
