Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
582,"[('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel')]",327,23,0.07033639143730887,346,23,0.06647398843930635,327,23,0.07033639143730887,0.06835066864784548
583,"[('high_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel')]",179,10,0.055865921787709494,346,10,0.028901734104046242,179,2,0.0111731843575419,0.0380952380952381
584,"[('high_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel')]",191,13,0.06806282722513089,346,13,0.03757225433526012,191,7,0.03664921465968586,0.0484171322160149
585,"[('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel')]",236,14,0.059574468085106386,346,14,0.04046242774566474,236,11,0.046610169491525424,0.04819277108433735
586,"[('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel')]",3109,139,0.044723294723294726,346,139,0.40173410404624277,3109,1250,0.40205853972338373,0.08048639258830342
587,"[('low_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel')]",652,58,0.08895705521472393,346,58,0.1676300578034682,652,101,0.1549079754601227,0.11623246492985972
588,"[('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel')]",1223,117,0.09566639411283728,346,117,0.33815028901734107,1223,375,0.30662305805396567,0.1491395793499044
589,"[('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel')]",545,14,0.025688073394495414,346,14,0.04046242774566474,545,20,0.03669724770642202,0.031425364758698095
590,"[('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel')]",276,7,0.025362318840579712,346,7,0.02023121387283237,276,6,0.021739130434782608,0.022508038585209004
591,"[('medium_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel')]",343,29,0.08454810495626822,346,29,0.0838150289017341,343,28,0.08163265306122448,0.0841799709724238
592,"[('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel')]",226,5,0.022123893805309734,346,5,0.014450867052023121,226,3,0.01327433628318584,0.01748251748251748
593,"[('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel')]",168,4,0.023809523809523808,346,4,0.011560693641618497,168,2,0.011904761904761904,0.015564202334630347
594,"[('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel')]",212,18,0.08490566037735849,346,18,0.05202312138728324,212,12,0.05660377358490566,0.06451612903225805
595,"[('low_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",2643,165,0.06245268735806207,346,165,0.476878612716763,2643,1166,0.4411653424139236,0.11044176706827308
596,"[('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",1164,61,0.052450558899398106,346,61,0.17630057803468208,1164,219,0.18814432989690721,0.08084824387011266
597,"[('low_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",1177,37,0.03143585386576041,346,37,0.1069364161849711,1177,139,0.11809685641461343,0.04858831254103743
598,"[('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",679,46,0.06774668630338733,346,46,0.1329479768786127,679,80,0.11782032400589101,0.0897560975609756
599,"[('medium_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",236,24,0.1016949152542373,346,24,0.06936416184971098,236,15,0.0635593220338983,0.08247422680412371
600,"[('medium_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",249,13,0.05220883534136546,346,13,0.03757225433526012,249,11,0.04417670682730924,0.04369747899159664
601,"[('high_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",393,21,0.05343511450381679,346,21,0.06069364161849711,393,23,0.058524173027989825,0.05683355886332882
602,"[('high_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",111,8,0.07207207207207207,346,8,0.023121387283236993,111,2,0.018018018018018018,0.0350109409190372
603,"[('high_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",102,20,0.19801980198019803,346,20,0.057803468208092484,102,7,0.06862745098039216,0.08948545861297538
604,"[('low_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel')]",3328,255,0.076668671076368,346,255,0.7369942196531792,3328,1962,0.5895432692307693,0.13888888888888887
605,"[('low_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel')]",1415,49,0.03462897526501767,346,49,0.1416184971098266,1415,207,0.14628975265017669,0.055650198750709826
606,"[('low_fiber', 'HasFiberLevel'), ('high_calorie', 'HasCalorieLevel')]",241,7,0.029045643153526972,346,7,0.02023121387283237,241,5,0.02074688796680498,0.02385008517887564
607,"[('medium_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel')]",490,26,0.053061224489795916,346,26,0.07514450867052024,490,32,0.0653061224489796,0.06220095693779905
608,"[('medium_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel')]",562,20,0.03558718861209965,346,20,0.057803468208092484,562,44,0.07829181494661921,0.04405286343612335
609,"[('medium_fiber', 'HasFiberLevel'), ('high_calorie', 'HasCalorieLevel')]",112,13,0.11607142857142858,346,13,0.03757225433526012,112,3,0.026785714285714284,0.056768558951965066
610,"[('high_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel')]",110,4,0.03636363636363636,346,4,0.011560693641618497,110,0,0.0,0.017543859649122806
611,"[('high_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel')]",372,12,0.03225806451612903,346,12,0.03468208092485549,372,16,0.043010752688172046,0.033426183844011144
612,"[('high_fiber', 'HasFiberLevel'), ('high_calorie', 'HasCalorieLevel')]",124,13,0.10569105691056911,346,13,0.03757225433526012,124,7,0.056451612903225805,0.05543710021321962
613,"[('low_fiber', 'HasFiberLevel'), ('breakfast', 'isForMealType')]",416,83,0.19951923076923078,346,83,0.2398843930635838,416,91,0.21875,0.21784776902887137
614,"[('low_fiber', 'HasFiberLevel'), ('lunch', 'isForMealType')]",561,87,0.15508021390374332,346,87,0.2514450867052023,561,120,0.21390374331550802,0.1918412348401323
615,"[('low_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType')]",667,56,0.08408408408408409,346,56,0.16184971098265896,667,96,0.14392803598200898,0.11067193675889328
616,"[('low_fiber', 'HasFiberLevel'), ('snack', 'isForMealType')]",621,131,0.21129032258064517,346,131,0.3786127167630058,621,200,0.322061191626409,0.27122153209109734
617,"[('low_fiber', 'HasFiberLevel'), ('dessert', 'isForMealType')]",815,119,0.1460122699386503,346,119,0.3439306358381503,815,224,0.2748466257668712,0.2049956933677864
618,"[('low_fiber', 'HasFiberLevel'), ('starter', 'isForMealType')]",898,105,0.11692650334075724,346,105,0.30346820809248554,898,224,0.24944320712694878,0.1688102893890675
619,"[('low_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType')]",594,159,0.2676767676767677,346,159,0.4595375722543353,594,223,0.37542087542087543,0.3382978723404256
620,"[('low_fiber', 'HasFiberLevel'), ('drink', 'isForMealType')]",412,163,0.39563106796116504,346,163,0.47109826589595377,412,183,0.4441747572815534,0.43007915567282323
621,"[('medium_fiber', 'HasFiberLevel'), ('breakfast', 'isForMealType')]",96,19,0.19791666666666666,346,19,0.05491329479768786,96,9,0.09375,0.08597285067873303
622,"[('medium_fiber', 'HasFiberLevel'), ('lunch', 'isForMealType')]",263,35,0.13307984790874525,346,35,0.10115606936416185,263,26,0.09885931558935361,0.11494252873563218
623,"[('medium_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType')]",186,15,0.08064516129032258,346,15,0.04335260115606936,186,10,0.053763440860215055,0.05639097744360902
624,"[('medium_fiber', 'HasFiberLevel'), ('snack', 'isForMealType')]",158,28,0.17721518987341772,346,28,0.08092485549132948,158,15,0.0949367088607595,0.11111111111111112
625,"[('medium_fiber', 'HasFiberLevel'), ('dessert', 'isForMealType')]",153,24,0.1568627450980392,346,24,0.06936416184971098,153,4,0.026143790849673203,0.09619238476953906
626,"[('medium_fiber', 'HasFiberLevel'), ('starter', 'isForMealType')]",160,12,0.075,346,12,0.03468208092485549,160,6,0.0375,0.04743083003952569
627,"[('medium_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType')]",125,36,0.288,346,36,0.10404624277456648,125,15,0.12,0.15286624203821655
628,"[('medium_fiber', 'HasFiberLevel'), ('drink', 'isForMealType')]",23,8,0.34782608695652173,346,8,0.023121387283236993,23,0,0.0,0.04336043360433604
629,"[('high_fiber', 'HasFiberLevel'), ('breakfast', 'isForMealType')]",40,9,0.225,346,9,0.02601156069364162,40,2,0.05,0.04663212435233161
630,"[('high_fiber', 'HasFiberLevel'), ('lunch', 'isForMealType')]",190,23,0.12105263157894737,346,23,0.06647398843930635,190,11,0.05789473684210526,0.08582089552238806
631,"[('high_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType')]",105,11,0.10476190476190476,346,11,0.031791907514450865,105,3,0.02857142857142857,0.048780487804878044
632,"[('high_fiber', 'HasFiberLevel'), ('snack', 'isForMealType')]",60,5,0.08333333333333333,346,5,0.014450867052023121,60,2,0.03333333333333333,0.02463054187192118
633,"[('high_fiber', 'HasFiberLevel'), ('dessert', 'isForMealType')]",51,5,0.09803921568627451,346,5,0.014450867052023121,51,1,0.0196078431372549,0.02518891687657431
634,"[('high_fiber', 'HasFiberLevel'), ('starter', 'isForMealType')]",89,6,0.06818181818181818,346,6,0.017341040462427744,89,0,0.0,0.027649769585253458
635,"[('high_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType')]",55,7,0.12727272727272726,346,7,0.02023121387283237,55,0,0.0,0.03491271820448878
636,"[('high_fiber', 'HasFiberLevel'), ('drink', 'isForMealType')]",16,5,0.3125,346,5,0.014450867052023121,16,0,0.0,0.02762430939226519
637,"[('low_fiber', 'HasFiberLevel'), ('vegetarian', 'hasDietType')]",1483,174,0.11732973701955496,346,174,0.5028901734104047,1483,627,0.42279163857046526,0.19026790595954074
638,"[('low_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType')]",1110,198,0.17853922452660054,346,198,0.5722543352601156,1110,516,0.4648648648648649,0.2721649484536082
639,"[('low_fiber', 'HasFiberLevel'), ('paleo', 'hasDietType')]",371,133,0.3584905660377358,346,133,0.38439306358381503,371,141,0.38005390835579517,0.37099023709902373
640,"[('low_fiber', 'HasFiberLevel'), ('standard', 'hasDietType')]",1380,80,0.05805515239477504,346,80,0.23121387283236994,1380,293,0.21231884057971015,0.09280742459396751
641,"[('medium_fiber', 'HasFiberLevel'), ('vegetarian', 'hasDietType')]",278,33,0.11870503597122302,346,33,0.0953757225433526,278,24,0.08633093525179857,0.10576923076923077
642,"[('medium_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType')]",273,56,0.20512820512820512,346,56,0.16184971098265896,273,48,0.17582417582417584,0.18093699515347333
643,"[('medium_fiber', 'HasFiberLevel'), ('paleo', 'hasDietType')]",30,16,0.5333333333333333,346,16,0.046242774566473986,30,3,0.1,0.0851063829787234
644,"[('medium_fiber', 'HasFiberLevel'), ('standard', 'hasDietType')]",324,28,0.08641975308641975,346,28,0.08092485549132948,324,25,0.07716049382716049,0.0835820895522388
645,"[('high_fiber', 'HasFiberLevel'), ('vegetarian', 'hasDietType')]",133,14,0.10526315789473684,346,14,0.04046242774566474,133,5,0.03759398496240601,0.05845511482254698
646,"[('high_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType')]",181,32,0.17679558011049723,346,32,0.09248554913294797,181,14,0.07734806629834254,0.12144212523719165
647,"[('high_fiber', 'HasFiberLevel'), ('paleo', 'hasDietType')]",6,1,0.16666666666666666,346,1,0.002890173410404624,6,0,0.0,0.005681818181818181
648,"[('high_fiber', 'HasFiberLevel'), ('standard', 'hasDietType')]",158,5,0.03184713375796178,346,5,0.014450867052023121,158,3,0.0189873417721519,0.019880715705765408
649,"[('low_fiber', 'HasFiberLevel'), ('global', 'isFromRegion')]",1011,81,0.0801980198019802,346,81,0.23410404624277456,1011,209,0.20672601384767555,0.11946902654867257
650,"[('low_fiber', 'HasFiberLevel'), ('asia', 'isFromRegion')]",596,138,0.23154362416107382,346,138,0.3988439306358382,596,207,0.34731543624161076,0.2929936305732484
651,"[('low_fiber', 'HasFiberLevel'), ('north_america', 'isFromRegion')]",1292,166,0.12868217054263567,346,166,0.4797687861271676,1292,482,0.37306501547987614,0.20293398533007337
652,"[('low_fiber', 'HasFiberLevel'), ('europe', 'isFromRegion')]",969,163,0.16821465428276575,346,163,0.47109826589595377,969,348,0.3591331269349845,0.2479087452471483
653,"[('low_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion')]",305,105,0.3442622950819672,346,105,0.30346820809248554,305,97,0.3180327868852459,0.32258064516129037
654,"[('low_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",238,123,0.5168067226890757,346,123,0.3554913294797688,238,100,0.42016806722689076,0.4212328767123288
655,"[('low_fiber', 'HasFiberLevel'), ('oceania', 'isFromRegion')]",317,25,0.07886435331230283,346,25,0.07225433526011561,317,24,0.07570977917981073,0.07541478129713423
656,"[('low_fiber', 'HasFiberLevel'), ('africa', 'isFromRegion')]",256,172,0.671875,346,172,0.49710982658959535,256,135,0.52734375,0.5714285714285714
657,"[('medium_fiber', 'HasFiberLevel'), ('global', 'isFromRegion')]",174,17,0.09770114942528736,346,17,0.049132947976878616,174,10,0.05747126436781609,0.0653846153846154
658,"[('medium_fiber', 'HasFiberLevel'), ('asia', 'isFromRegion')]",137,37,0.27007299270072993,346,37,0.1069364161849711,137,24,0.17518248175182483,0.1532091097308489
659,"[('medium_fiber', 'HasFiberLevel'), ('north_america', 'isFromRegion')]",285,41,0.14385964912280702,346,41,0.11849710982658959,285,35,0.12280701754385964,0.12995245641838354
660,"[('medium_fiber', 'HasFiberLevel'), ('europe', 'isFromRegion')]",210,38,0.18095238095238095,346,38,0.10982658959537572,210,27,0.12857142857142856,0.13669064748201437
661,"[('medium_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion')]",112,43,0.38392857142857145,346,43,0.12427745664739884,112,18,0.16071428571428573,0.18777292576419216
662,"[('medium_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",67,47,0.7014925373134329,346,47,0.13583815028901733,67,15,0.22388059701492538,0.22760290556900722
663,"[('medium_fiber', 'HasFiberLevel'), ('oceania', 'isFromRegion')]",105,8,0.0761904761904762,346,8,0.023121387283236993,105,4,0.0380952380952381,0.03547671840354767
664,"[('medium_fiber', 'HasFiberLevel'), ('africa', 'isFromRegion')]",74,59,0.7972972972972973,346,59,0.17052023121387283,74,19,0.25675675675675674,0.2809523809523809
665,"[('high_fiber', 'HasFiberLevel'), ('global', 'isFromRegion')]",75,7,0.09333333333333334,346,7,0.02023121387283237,75,0,0.0,0.0332541567695962
666,"[('high_fiber', 'HasFiberLevel'), ('asia', 'isFromRegion')]",66,11,0.16666666666666666,346,11,0.031791907514450865,66,1,0.015151515151515152,0.05339805825242719
667,"[('high_fiber', 'HasFiberLevel'), ('north_america', 'isFromRegion')]",143,29,0.20279720279720279,346,29,0.0838150289017341,143,9,0.06293706293706294,0.11860940695296522
668,"[('high_fiber', 'HasFiberLevel'), ('europe', 'isFromRegion')]",94,10,0.10638297872340426,346,10,0.028901734104046242,94,5,0.05319148936170213,0.045454545454545456
669,"[('high_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion')]",70,25,0.35714285714285715,346,25,0.07225433526011561,70,5,0.07142857142857142,0.1201923076923077
670,"[('high_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",36,28,0.7777777777777778,346,28,0.08092485549132948,36,7,0.19444444444444445,0.14659685863874347
671,"[('high_fiber', 'HasFiberLevel'), ('oceania', 'isFromRegion')]",54,1,0.018518518518518517,346,1,0.002890173410404624,54,0,0.0,0.005
672,"[('high_fiber', 'HasFiberLevel'), ('africa', 'isFromRegion')]",68,47,0.6911764705882353,346,47,0.13583815028901733,68,13,0.19117647058823528,0.2270531400966183
673,"[('low_fiber', 'HasFiberLevel'), ('less_than_60_mins', 'needTimeToCook')]",1054,52,0.04933586337760911,346,52,0.15028901734104047,1054,151,0.1432637571157495,0.07428571428571429
674,"[('low_fiber', 'HasFiberLevel'), ('less_than_15_mins', 'needTimeToCook')]",845,90,0.10650887573964497,346,90,0.26011560693641617,845,179,0.2118343195266272,0.15113350125944586
675,"[('low_fiber', 'HasFiberLevel'), ('less_than_30_mins', 'needTimeToCook')]",1098,77,0.07012750455373407,346,77,0.22254335260115607,1098,247,0.22495446265938068,0.10664819944598337
676,"[('low_fiber', 'HasFiberLevel'), ('less_than_6_hours', 'needTimeToCook')]",513,45,0.087890625,346,45,0.13005780346820808,513,68,0.13255360623781676,0.1048951048951049
677,"[('low_fiber', 'HasFiberLevel'), ('less_than_4_hours', 'needTimeToCook')]",982,58,0.059063136456211814,346,58,0.1676300578034682,982,147,0.14969450101832993,0.08734939759036145
678,"[('low_fiber', 'HasFiberLevel'), ('more_than_6_hours', 'needTimeToCook')]",492,42,0.08536585365853659,346,42,0.12138728323699421,492,56,0.11382113821138211,0.10023866348448686
679,"[('medium_fiber', 'HasFiberLevel'), ('less_than_60_mins', 'needTimeToCook')]",302,13,0.04304635761589404,346,13,0.03757225433526012,302,9,0.029801324503311258,0.040123456790123455
680,"[('medium_fiber', 'HasFiberLevel'), ('less_than_15_mins', 'needTimeToCook')]",147,14,0.09523809523809523,346,14,0.04046242774566474,147,8,0.05442176870748299,0.056795131845841784
681,"[('medium_fiber', 'HasFiberLevel'), ('less_than_30_mins', 'needTimeToCook')]",217,15,0.06912442396313365,346,15,0.04335260115606936,217,9,0.041474654377880185,0.05328596802841919
682,"[('medium_fiber', 'HasFiberLevel'), ('less_than_6_hours', 'needTimeToCook')]",90,10,0.1111111111111111,346,10,0.028901734104046242,90,4,0.044444444444444446,0.045871559633027525
683,"[('medium_fiber', 'HasFiberLevel'), ('less_than_4_hours', 'needTimeToCook')]",288,8,0.027777777777777776,346,8,0.023121387283236993,288,7,0.024305555555555556,0.025236593059936908
684,"[('medium_fiber', 'HasFiberLevel'), ('more_than_6_hours', 'needTimeToCook')]",120,11,0.09166666666666666,346,11,0.031791907514450865,120,5,0.041666666666666664,0.047210300429184546
685,"[('high_fiber', 'HasFiberLevel'), ('less_than_60_mins', 'needTimeToCook')]",145,4,0.027586206896551724,346,4,0.011560693641618497,145,1,0.006896551724137931,0.016293279022403257
686,"[('high_fiber', 'HasFiberLevel'), ('less_than_15_mins', 'needTimeToCook')]",60,2,0.03333333333333333,346,2,0.005780346820809248,60,0,0.0,0.009852216748768473
687,"[('high_fiber', 'HasFiberLevel'), ('less_than_30_mins', 'needTimeToCook')]",108,6,0.05555555555555555,346,6,0.017341040462427744,108,2,0.018518518518518517,0.02643171806167401
688,"[('high_fiber', 'HasFiberLevel'), ('less_than_6_hours', 'needTimeToCook')]",48,1,0.020833333333333332,346,1,0.002890173410404624,48,1,0.020833333333333332,0.005076142131979695
689,"[('high_fiber', 'HasFiberLevel'), ('less_than_4_hours', 'needTimeToCook')]",169,8,0.047337278106508875,346,8,0.023121387283236993,169,2,0.011834319526627219,0.031067961165048542
690,"[('high_fiber', 'HasFiberLevel'), ('more_than_6_hours', 'needTimeToCook')]",76,4,0.05263157894736842,346,4,0.011560693641618497,76,1,0.013157894736842105,0.018957345971563982
691,"[('low_fiber', 'HasFiberLevel'), ('salt_product', 'contains')]",1849,163,0.0882034632034632,346,163,0.47109826589595377,1849,700,0.3785830178474851,0.14858705560619873
692,"[('low_fiber', 'HasFiberLevel'), ('garlic_clove', 'contains')]",1021,105,0.10284035259549461,346,105,0.30346820809248554,1021,255,0.24975514201762977,0.15362106803218725
694,"[('low_fiber', 'HasFiberLevel'), ('sugar', 'contains')]",1941,199,0.10257731958762886,346,199,0.5751445086705202,1941,947,0.487892838742916,0.17410323709536307
695,"[('low_fiber', 'HasFiberLevel'), ('flour', 'contains')]",1259,205,0.16295707472178061,346,205,0.5924855491329479,1259,528,0.4193804606830818,0.25561097256857856
696,"[('low_fiber', 'HasFiberLevel'), ('chicken_egg', 'contains')]",1098,100,0.09115770282588878,346,100,0.28901734104046245,1098,297,0.27049180327868855,0.1386001386001386
697,"[('low_fiber', 'HasFiberLevel'), ('olive_oil', 'contains')]",914,121,0.1323851203501094,346,121,0.34971098265895956,914,271,0.2964989059080963,0.19206349206349205
698,"[('low_fiber', 'HasFiberLevel'), ('butter', 'contains')]",1156,132,0.11418685121107267,346,132,0.3815028901734104,1156,347,0.30017301038062283,0.17576564580559254
699,"[('low_fiber', 'HasFiberLevel'), ('onion', 'contains')]",1050,83,0.07904761904761905,346,83,0.2398843930635838,1050,213,0.20285714285714285,0.11891117478510028
701,"[('low_fiber', 'HasFiberLevel'), ('lemon_juice', 'contains')]",459,92,0.20043572984749455,346,92,0.2658959537572254,459,114,0.24836601307189543,0.22857142857142854
702,"[('low_fiber', 'HasFiberLevel'), ('milk', 'contains')]",851,103,0.12103407755581669,346,103,0.2976878612716763,851,226,0.26556991774383076,0.1720969089390142
703,"[('low_fiber', 'HasFiberLevel'), ('brown_sugar', 'contains')]",452,40,0.08849557522123894,346,40,0.11560693641618497,452,55,0.12168141592920353,0.10025062656641603
704,"[('low_fiber', 'HasFiberLevel'), ('tomato', 'contains')]",524,88,0.1682600382409178,346,88,0.2543352601156069,524,119,0.22709923664122136,0.20253164556962025
705,"[('low_fiber', 'HasFiberLevel'), ('pepper', 'contains')]",1342,115,0.08569299552906111,346,115,0.33236994219653176,1342,351,0.2615499254843517,0.1362559241706161
706,"[('low_fiber', 'HasFiberLevel'), ('baking_powder', 'contains')]",395,54,0.13705583756345177,346,54,0.15606936416184972,395,61,0.15443037974683543,0.14594594594594593
707,"[('low_fiber', 'HasFiberLevel'), ('cinnamon', 'contains')]",600,113,0.18833333333333332,346,113,0.3265895953757225,600,156,0.26,0.23890063424947142
708,"[('low_fiber', 'HasFiberLevel'), ('red_onion', 'contains')]",292,27,0.09246575342465753,346,27,0.07803468208092486,292,26,0.08904109589041095,0.08463949843260188
709,"[('low_fiber', 'HasFiberLevel'), ('honey', 'contains')]",348,93,0.2680115273775216,346,93,0.26878612716763006,348,94,0.27011494252873564,0.2683982683982684
710,"[('low_fiber', 'HasFiberLevel'), ('cumin_seed', 'contains')]",224,33,0.14732142857142858,346,33,0.0953757225433526,224,27,0.12053571428571429,0.11578947368421051
711,"[('medium_fiber', 'HasFiberLevel'), ('salt_product', 'contains')]",468,45,0.09615384615384616,346,45,0.13005780346820808,468,54,0.11538461538461539,0.11056511056511055
712,"[('medium_fiber', 'HasFiberLevel'), ('garlic_clove', 'contains')]",395,55,0.13924050632911392,346,55,0.15895953757225434,395,61,0.15443037974683543,0.1484480431848853
714,"[('medium_fiber', 'HasFiberLevel'), ('sugar', 'contains')]",335,41,0.12238805970149254,346,41,0.11849710982658959,335,41,0.12238805970149254,0.12041116005873714
715,"[('medium_fiber', 'HasFiberLevel'), ('flour', 'contains')]",255,46,0.1803921568627451,346,46,0.1329479768786127,255,36,0.1411764705882353,0.1530782029950083
716,"[('medium_fiber', 'HasFiberLevel'), ('chicken_egg', 'contains')]",154,15,0.09740259740259741,346,15,0.04335260115606936,154,7,0.045454545454545456,0.06
717,"[('medium_fiber', 'HasFiberLevel'), ('olive_oil', 'contains')]",334,61,0.18263473053892215,346,61,0.17630057803468208,334,59,0.17664670658682635,0.17941176470588233
718,"[('medium_fiber', 'HasFiberLevel'), ('butter', 'contains')]",239,16,0.06694560669456066,346,16,0.046242774566473986,239,13,0.05439330543933055,0.0547008547008547
719,"[('medium_fiber', 'HasFiberLevel'), ('onion', 'contains')]",432,43,0.09953703703703703,346,43,0.12427745664739884,432,60,0.1388888888888889,0.11053984575835475
721,"[('medium_fiber', 'HasFiberLevel'), ('lemon_juice', 'contains')]",95,12,0.12631578947368421,346,12,0.03468208092485549,95,4,0.042105263157894736,0.054421768707483
722,"[('medium_fiber', 'HasFiberLevel'), ('milk', 'contains')]",152,18,0.11842105263157894,346,18,0.05202312138728324,152,11,0.07236842105263158,0.07228915662650602
723,"[('medium_fiber', 'HasFiberLevel'), ('brown_sugar', 'contains')]",111,11,0.0990990990990991,346,11,0.031791907514450865,111,3,0.02702702702702703,0.04814004376367615
724,"[('medium_fiber', 'HasFiberLevel'), ('tomato', 'contains')]",261,47,0.18007662835249041,346,47,0.13583815028901733,261,38,0.14559386973180077,0.15485996705107083
725,"[('medium_fiber', 'HasFiberLevel'), ('pepper', 'contains')]",432,54,0.125,346,54,0.15606936416184972,432,65,0.15046296296296297,0.13881748071979436
726,"[('medium_fiber', 'HasFiberLevel'), ('baking_powder', 'contains')]",64,5,0.078125,346,5,0.014450867052023121,64,1,0.015625,0.024390243902439022
727,"[('medium_fiber', 'HasFiberLevel'), ('cinnamon', 'contains')]",175,19,0.10857142857142857,346,19,0.05491329479768786,175,8,0.045714285714285714,0.07293666026871401
728,"[('medium_fiber', 'HasFiberLevel'), ('red_onion', 'contains')]",91,6,0.06593406593406594,346,6,0.017341040462427744,91,0,0.0,0.02745995423340961
729,"[('medium_fiber', 'HasFiberLevel'), ('honey', 'contains')]",69,8,0.11594202898550725,346,8,0.023121387283236993,69,2,0.028985507246376812,0.038554216867469876
730,"[('medium_fiber', 'HasFiberLevel'), ('cumin_seed', 'contains')]",104,25,0.2403846153846154,346,25,0.07225433526011561,104,11,0.10576923076923077,0.1111111111111111
731,"[('high_fiber', 'HasFiberLevel'), ('salt_product', 'contains')]",237,20,0.08438818565400844,346,20,0.057803468208092484,237,13,0.05485232067510549,0.06861063464837049
732,"[('high_fiber', 'HasFiberLevel'), ('garlic_clove', 'contains')]",255,34,0.13333333333333333,346,34,0.09826589595375723,255,25,0.09803921568627451,0.11314475873544094
734,"[('high_fiber', 'HasFiberLevel'), ('sugar', 'contains')]",122,18,0.14754098360655737,346,18,0.05202312138728324,122,5,0.040983606557377046,0.07692307692307693
735,"[('high_fiber', 'HasFiberLevel'), ('flour', 'contains')]",84,14,0.1686746987951807,346,14,0.04046242774566474,84,4,0.047619047619047616,0.06526806526806526
736,"[('high_fiber', 'HasFiberLevel'), ('chicken_egg', 'contains')]",56,6,0.10714285714285714,346,6,0.017341040462427744,56,0,0.0,0.029850746268656712
737,"[('high_fiber', 'HasFiberLevel'), ('olive_oil', 'contains')]",204,45,0.22058823529411764,346,45,0.13005780346820808,204,22,0.10784313725490197,0.16363636363636364
738,"[('high_fiber', 'HasFiberLevel'), ('butter', 'contains')]",84,5,0.05952380952380952,346,5,0.014450867052023121,84,1,0.011904761904761904,0.02325581395348837
739,"[('high_fiber', 'HasFiberLevel'), ('onion', 'contains')]",287,29,0.10104529616724739,346,29,0.0838150289017341,287,26,0.09059233449477352,0.09162717219589259
741,"[('high_fiber', 'HasFiberLevel'), ('lemon_juice', 'contains')]",50,4,0.08,346,4,0.011560693641618497,50,0,0.0,0.020202020202020204
742,"[('high_fiber', 'HasFiberLevel'), ('milk', 'contains')]",61,7,0.11475409836065574,346,7,0.02023121387283237,61,1,0.01639344262295082,0.0343980343980344
743,"[('high_fiber', 'HasFiberLevel'), ('brown_sugar', 'contains')]",42,3,0.07142857142857142,346,3,0.008670520231213872,42,1,0.023809523809523808,0.015463917525773195
744,"[('high_fiber', 'HasFiberLevel'), ('tomato', 'contains')]",208,32,0.15384615384615385,346,32,0.09248554913294797,208,15,0.07211538461538461,0.11552346570397111
