Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
396,"[('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel')]",147,141,0.9591836734693877,342,141,0.41228070175438597,0.5766871165644172,147,114,0.7755102040816326
397,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel')]",1960,342,0.17457886676875958,342,342,1.0,0.2972620599739244,1960,1736,0.8857142857142857
398,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel')]",531,317,0.5969868173258004,342,317,0.9269005847953217,0.7262313860252005,531,425,0.800376647834275
399,"[('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel')]",263,224,0.8517110266159695,342,224,0.6549707602339181,0.740495867768595,263,201,0.7642585551330798
400,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel')]",946,340,0.3594080338266385,342,340,0.9941520467836257,0.5279503105590062,946,816,0.8625792811839323
401,"[('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel')]",308,258,0.8376623376623377,342,258,0.7543859649122807,0.7938461538461539,308,250,0.8116883116883117
402,"[('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel')]",196,171,0.8769230769230769,342,171,0.5,0.6368715083798883,196,153,0.7806122448979592
403,"[('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",1562,341,0.21830985915492956,342,341,0.9970760233918129,0.3581932773109243,1562,1368,0.8758002560819462
404,"[('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",736,336,0.45652173913043476,342,336,0.9824561403508771,0.6233766233766234,736,626,0.8505434782608695
405,"[('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",252,220,0.873015873015873,342,220,0.6432748538011696,0.7407407407407407,252,200,0.7936507936507936
406,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",941,337,0.35812964930924546,342,337,0.9853801169590644,0.5253312548713952,941,775,0.8235919234856536
407,"[('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",1270,340,0.26792750197005516,342,340,0.9941520467836257,0.42209807572936064,1270,1066,0.8393700787401575
408,"[('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",543,316,0.58195211786372,342,316,0.9239766081871345,0.7141242937853107,543,432,0.7955801104972375
409,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",265,220,0.8301886792452831,342,220,0.6432748538011696,0.7248764415156509,265,196,0.7396226415094339
410,"[('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",584,329,0.5633561643835616,342,329,0.9619883040935673,0.7105831533477321,584,472,0.8082191780821918
411,"[('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",601,334,0.5566666666666666,342,334,0.9766081871345029,0.7091295116772823,601,497,0.826955074875208
412,"[('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",1477,342,0.23155044008124576,342,342,1.0,0.37603078614623414,1477,1288,0.8720379146919431
413,"[('low_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",405,301,0.7432098765432099,342,301,0.8801169590643275,0.8058902275769746,405,324,0.8
414,"[('low_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",668,337,0.5044910179640718,342,337,0.9853801169590644,0.6673267326732673,668,552,0.8263473053892215
415,"[('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",1605,342,0.2130841121495327,342,342,1.0,0.3513097072419107,1605,1377,0.8579439252336448
416,"[('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",470,313,0.6659574468085107,342,313,0.9152046783625731,0.7709359605911331,470,381,0.8106382978723404
417,"[('medium_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",679,333,0.49042709867452133,342,333,0.9736842105263158,0.6523016650342801,679,558,0.8217967599410898
418,"[('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",798,341,0.4273182957393484,342,341,0.9970760233918129,0.5982456140350877,798,699,0.8759398496240601
419,"[('high_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",221,206,0.9321266968325792,342,206,0.6023391812865497,0.7317939609236235,221,179,0.8099547511312217
420,"[('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",431,308,0.7146171693735499,342,308,0.9005847953216374,0.7968952134540751,431,354,0.8213457076566125
421,"[('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",2222,342,0.15391539153915393,342,342,1.0,0.2667706708268331,2222,2012,0.9054905490549054
422,"[('low_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",238,208,0.8776371308016878,342,208,0.6081871345029239,0.7184801381692574,238,186,0.7815126050420168
423,"[('low_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",90,84,0.9333333333333333,342,84,0.24561403508771928,0.38888888888888884,90,61,0.6777777777777778
424,"[('medium_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",1266,341,0.26956521739130435,342,341,0.9970760233918129,0.42439327940261357,1266,1056,0.8341232227488151
425,"[('medium_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",991,337,0.34006054490413723,342,337,0.9853801169590644,0.5056264066016505,991,821,0.8284561049445005
426,"[('medium_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",497,310,0.6237424547283702,342,310,0.9064327485380117,0.7389749702026222,497,398,0.8008048289738431
427,"[('high_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",227,198,0.8722466960352423,342,198,0.5789473684210527,0.695957820738137,227,171,0.7533039647577092
428,"[('high_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",282,223,0.7907801418439716,342,223,0.652046783625731,0.7147435897435896,282,204,0.723404255319149
429,"[('high_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",941,338,0.3595744680851064,342,338,0.9883040935672515,0.5273010920436818,941,808,0.8586609989373007
430,"[('low_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",2279,342,0.15013169446883232,342,342,1.0,0.2610687022900764,2279,2060,0.903905221588416
431,"[('low_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",255,220,0.8627450980392157,342,220,0.6432748538011696,0.7370184254606365,255,200,0.7843137254901961
432,"[('low_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",16,16,1.0,342,16,0.04678362573099415,0.08938547486033518,16,5,0.3125
433,"[('medium_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",1617,342,0.21163366336633663,342,342,1.0,0.3493360572012257,1617,1384,0.8559059987631417
434,"[('medium_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",1102,339,0.3076225045372051,342,339,0.9912280701754386,0.4695290858725762,1102,925,0.8393829401088929
435,"[('medium_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",35,35,1.0,342,35,0.1023391812865497,0.18567639257294427,35,17,0.4857142857142857
436,"[('high_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",32,31,0.96875,342,31,0.09064327485380116,0.1657754010695187,32,19,0.59375
437,"[('high_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",992,332,0.3346774193548387,342,332,0.9707602339181286,0.49775112443778113,992,806,0.8125
438,"[('high_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",426,301,0.7082352941176471,342,301,0.8801169590643275,0.7848761408083443,426,340,0.7981220657276995
439,"[('low_fat', 'HasFatLevel'), ('breakfast', 'isForMealType')]",207,186,0.8985507246376812,342,186,0.543859649122807,0.6775956284153006,207,158,0.7632850241545893
440,"[('low_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",372,290,0.7795698924731183,342,290,0.847953216374269,0.8123249299719889,372,300,0.8064516129032258
441,"[('low_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",180,162,0.9050279329608939,342,162,0.47368421052631576,0.6218809980806143,180,137,0.7611111111111111
442,"[('low_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",333,269,0.8078078078078078,342,269,0.7865497076023392,0.7970370370370371,333,268,0.8048048048048048
443,"[('low_fat', 'HasFatLevel'), ('dessert', 'isForMealType')]",339,263,0.775811209439528,342,263,0.7690058479532164,0.7723935389133626,339,263,0.775811209439528
444,"[('low_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",469,302,0.6439232409381663,342,302,0.8830409356725146,0.7447595561035759,469,377,0.8038379530916845
445,"[('low_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",267,236,0.8838951310861424,342,236,0.6900584795321637,0.7750410509031198,267,214,0.8014981273408239
446,"[('low_fat', 'HasFatLevel'), ('drink', 'isForMealType')]",383,292,0.762402088772846,342,292,0.8538011695906432,0.8055172413793104,383,311,0.8120104438642297
447,"[('medium_fat', 'HasFatLevel'), ('breakfast', 'isForMealType')]",253,223,0.8814229249011858,342,223,0.652046783625731,0.7495798319327731,253,190,0.7509881422924901
448,"[('medium_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",451,300,0.6651884700665188,342,300,0.8771929824561403,0.7566204287515762,451,354,0.7849223946784922
449,"[('medium_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",389,290,0.7455012853470437,342,290,0.847953216374269,0.7934336525307797,389,313,0.8046272493573264
450,"[('medium_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",346,272,0.7861271676300579,342,272,0.7953216374269005,0.7906976744186047,346,274,0.791907514450867
451,"[('medium_fat', 'HasFatLevel'), ('dessert', 'isForMealType')]",450,301,0.6688888888888889,342,301,0.8801169590643275,0.76010101010101,450,352,0.7822222222222223
452,"[('medium_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",478,309,0.6464435146443515,342,309,0.9035087719298246,0.7536585365853657,478,375,0.7845188284518828
453,"[('medium_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",338,262,0.7751479289940828,342,262,0.7660818713450293,0.7705882352941177,338,262,0.7751479289940828
454,"[('medium_fat', 'HasFatLevel'), ('drink', 'isForMealType')]",49,47,0.9591836734693877,342,47,0.13742690058479531,0.24040920716112532,49,33,0.673469387755102
455,"[('high_fat', 'HasFatLevel'), ('breakfast', 'isForMealType')]",92,89,0.967391304347826,342,89,0.260233918128655,0.41013824884792627,92,71,0.7717391304347826
456,"[('high_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",191,170,0.8900523560209425,342,170,0.49707602339181284,0.6378986866791745,191,143,0.7486910994764397
457,"[('high_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",389,293,0.7532133676092545,342,293,0.8567251461988304,0.801641586867305,389,317,0.8149100257069408
458,"[('high_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",160,147,0.91875,342,147,0.4298245614035088,0.5856573705179283,160,120,0.75
459,"[('high_fat', 'HasFatLevel'), ('dessert', 'isForMealType')]",230,214,0.9304347826086956,342,214,0.6257309941520468,0.7482517482517482,230,184,0.8
460,"[('high_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",200,175,0.8793969849246231,342,175,0.5116959064327485,0.6469500924214417,200,153,0.765
461,"[('high_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",169,160,0.9467455621301775,342,160,0.4678362573099415,0.6262230919765166,169,133,0.7869822485207101
462,"[('high_fat', 'HasFatLevel'), ('drink', 'isForMealType')]",19,19,1.0,342,19,0.05555555555555555,0.10526315789473684,19,11,0.5789473684210527
463,"[('low_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType')]",660,339,0.5136363636363637,342,339,0.9912280701754386,0.6766467065868264,660,560,0.8484848484848485
464,"[('low_fat', 'HasFatLevel'), ('vegan', 'hasDietType')]",970,336,0.3463917525773196,342,336,0.9824561403508771,0.5121951219512195,970,825,0.8505154639175257
465,"[('low_fat', 'HasFatLevel'), ('paleo', 'hasDietType')]",23,23,1.0,342,23,0.06725146198830409,0.12602739726027398,23,10,0.43478260869565216
466,"[('low_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",545,325,0.5974264705882353,342,325,0.9502923976608187,0.7336343115124153,545,444,0.8146788990825689
467,"[('medium_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType')]",907,338,0.37265711135611906,342,338,0.9883040935672515,0.5412329863891113,907,741,0.8169790518191842
468,"[('medium_fat', 'HasFatLevel'), ('vegan', 'hasDietType')]",468,313,0.6702355460385439,342,313,0.9152046783625731,0.7737948084054388,468,379,0.8098290598290598
469,"[('medium_fat', 'HasFatLevel'), ('paleo', 'hasDietType')]",117,108,0.9230769230769231,342,108,0.3157894736842105,0.47058823529411764,117,74,0.6324786324786325
470,"[('medium_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",785,337,0.42929936305732486,342,337,0.9853801169590644,0.5980479148181012,785,658,0.8382165605095542
471,"[('high_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType')]",327,248,0.7584097859327217,342,248,0.7251461988304093,0.7414050822122571,327,244,0.746177370030581
472,"[('high_fat', 'HasFatLevel'), ('vegan', 'hasDietType')]",126,122,0.9682539682539683,342,122,0.3567251461988304,0.5213675213675213,126,94,0.746031746031746
473,"[('high_fat', 'HasFatLevel'), ('paleo', 'hasDietType')]",267,236,0.8838951310861424,342,236,0.6900584795321637,0.7750410509031198,267,211,0.7902621722846442
474,"[('high_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",532,323,0.608286252354049,342,323,0.9444444444444444,0.7399770904925544,532,435,0.8176691729323309
475,"[('low_fat', 'HasFatLevel'), ('global', 'isFromRegion')]",571,326,0.5719298245614035,342,326,0.9532163742690059,0.7149122807017544,571,471,0.8248686514886164
476,"[('low_fat', 'HasFatLevel'), ('asia', 'isFromRegion')]",313,252,0.805111821086262,342,252,0.7368421052631579,0.7694656488549619,313,243,0.7763578274760383
477,"[('low_fat', 'HasFatLevel'), ('north_america', 'isFromRegion')]",664,337,0.5075301204819277,342,337,0.9853801169590644,0.6699801192842942,664,548,0.8253012048192772
478,"[('low_fat', 'HasFatLevel'), ('europe', 'isFromRegion')]",458,311,0.6790393013100436,342,311,0.9093567251461988,0.7775,458,371,0.8100436681222707
479,"[('low_fat', 'HasFatLevel'), ('middle_east', 'isFromRegion')]",162,145,0.8950617283950617,342,145,0.4239766081871345,0.5753968253968254,162,115,0.7098765432098766
480,"[('low_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",104,103,0.9903846153846154,342,103,0.30116959064327486,0.4618834080717488,104,81,0.7788461538461539
481,"[('low_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",142,130,0.9154929577464789,342,130,0.38011695906432746,0.537190082644628,142,97,0.6830985915492958
482,"[('low_fat', 'HasFatLevel'), ('africa', 'isFromRegion')]",136,128,0.9411764705882353,342,128,0.3742690058479532,0.5355648535564853,136,96,0.7058823529411765
483,"[('medium_fat', 'HasFatLevel'), ('global', 'isFromRegion')]",498,316,0.6345381526104418,342,316,0.9239766081871345,0.7523809523809524,498,399,0.8012048192771084
484,"[('medium_fat', 'HasFatLevel'), ('asia', 'isFromRegion')]",322,248,0.7701863354037267,342,248,0.7251461988304093,0.746987951807229,322,239,0.7422360248447205
485,"[('medium_fat', 'HasFatLevel'), ('north_america', 'isFromRegion')]",708,331,0.4681753889674682,342,331,0.9678362573099415,0.6310772163965681,708,580,0.8192090395480226
486,"[('medium_fat', 'HasFatLevel'), ('europe', 'isFromRegion')]",507,302,0.5956607495069034,342,302,0.8830409356725146,0.7114252061248527,507,396,0.7810650887573964
487,"[('medium_fat', 'HasFatLevel'), ('middle_east', 'isFromRegion')]",213,187,0.8779342723004695,342,187,0.5467836257309941,0.6738738738738739,213,158,0.7417840375586855
488,"[('medium_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",137,137,1.0,342,137,0.40058479532163743,0.5720250521920668,137,101,0.7372262773722628
489,"[('medium_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",204,180,0.8823529411764706,342,180,0.5263157894736842,0.6593406593406594,204,152,0.7450980392156863
490,"[('medium_fat', 'HasFatLevel'), ('africa', 'isFromRegion')]",165,149,0.9030303030303031,342,149,0.43567251461988304,0.5877712031558185,165,123,0.7454545454545455
491,"[('high_fat', 'HasFatLevel'), ('global', 'isFromRegion')]",191,171,0.8952879581151832,342,171,0.5,0.6416510318949343,191,147,0.7696335078534031
492,"[('high_fat', 'HasFatLevel'), ('asia', 'isFromRegion')]",164,147,0.8963414634146342,342,147,0.4298245614035088,0.5810276679841898,164,116,0.7073170731707317
493,"[('high_fat', 'HasFatLevel'), ('north_america', 'isFromRegion')]",348,275,0.7902298850574713,342,275,0.804093567251462,0.7971014492753623,348,278,0.7988505747126436
494,"[('high_fat', 'HasFatLevel'), ('europe', 'isFromRegion')]",308,251,0.814935064935065,342,251,0.7339181286549707,0.7723076923076923,308,233,0.7564935064935064
495,"[('high_fat', 'HasFatLevel'), ('middle_east', 'isFromRegion')]",112,108,0.9642857142857143,342,108,0.3157894736842105,0.4757709251101322,112,84,0.75
496,"[('high_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",100,98,0.98,342,98,0.28654970760233917,0.4434389140271493,100,72,0.72
497,"[('high_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",130,125,0.9615384615384616,342,125,0.3654970760233918,0.5296610169491526,130,95,0.7307692307692307
498,"[('high_fat', 'HasFatLevel'), ('africa', 'isFromRegion')]",97,92,0.9484536082474226,342,92,0.26900584795321636,0.41913439635535304,97,72,0.7422680412371134
499,"[('low_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook')]",482,311,0.6452282157676349,342,311,0.9093567251461988,0.7548543689320388,482,391,0.8112033195020747
500,"[('low_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",482,312,0.6473029045643154,342,312,0.9122807017543859,0.7572815533980582,482,385,0.7987551867219918
501,"[('low_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",551,331,0.6007259528130672,342,331,0.9678362573099415,0.7413213885778275,551,453,0.822141560798548
502,"[('low_fat', 'HasFatLevel'), ('less_than_6_hours', 'needTimeToCook')]",230,202,0.8782608695652174,342,202,0.5906432748538012,0.7062937062937062,230,169,0.7347826086956522
503,"[('low_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",517,314,0.6073500967117988,342,314,0.9181286549707602,0.7310826542491269,517,423,0.8181818181818182
504,"[('low_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook')]",288,248,0.8611111111111112,342,248,0.7251461988304093,0.7873015873015873,288,230,0.7986111111111112
505,"[('medium_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook')]",677,331,0.48892171344165436,342,331,0.9678362573099415,0.6496565260058881,677,550,0.8124076809453471
506,"[('medium_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",401,289,0.7206982543640897,342,289,0.8450292397660819,0.7779273216689098,401,315,0.7855361596009975
507,"[('medium_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",595,327,0.5495798319327732,342,327,0.956140350877193,0.6979722518676629,595,488,0.8201680672268907
508,"[('medium_fat', 'HasFatLevel'), ('less_than_6_hours', 'needTimeToCook')]",264,232,0.8787878787878788,342,232,0.6783625730994152,0.7656765676567657,264,205,0.7765151515151515
509,"[('medium_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",578,322,0.5570934256055363,342,322,0.9415204678362573,0.7,578,457,0.7906574394463668
510,"[('medium_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook')]",239,215,0.899581589958159,342,215,0.6286549707602339,0.7401032702237522,239,187,0.7824267782426778
511,"[('high_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook')]",342,270,0.7894736842105263,342,270,0.7894736842105263,0.7894736842105263,342,270,0.7894736842105263
512,"[('high_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",169,155,0.9171597633136095,342,155,0.45321637426900585,0.6066536203522505,169,123,0.727810650887574
513,"[('high_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",277,239,0.8628158844765343,342,239,0.6988304093567251,0.7722132471728594,277,221,0.7978339350180506
514,"[('high_fat', 'HasFatLevel'), ('less_than_6_hours', 'needTimeToCook')]",157,150,0.9554140127388535,342,150,0.43859649122807015,0.6012024048096192,157,118,0.7515923566878981
515,"[('high_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",344,266,0.7732558139534884,342,266,0.7777777777777778,0.7755102040816327,344,266,0.7732558139534884
516,"[('high_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook')]",161,153,0.9503105590062112,342,153,0.4473684210526316,0.6083499005964215,161,125,0.7763975155279503
517,"[('low_fat', 'HasFatLevel'), ('salt_product', 'contains')]",2550,340,0.133385641428011,342,340,0.9941520467836257,0.23521272915946043,2550,1799,0.7054901960784313
518,"[('low_fat', 'HasFatLevel'), ('garlic_clove', 'contains')]",2550,321,0.12593173793644566,342,321,0.9385964912280702,0.22206848841231405,2550,1762,0.6909803921568628
519,"[('low_fat', 'HasFatLevel'), ('water_(eurofir)', 'contains')]",2550,338,0.1326010200078462,342,338,0.9883040935672515,0.23382912487028712,2550,2069,0.8113725490196079
520,"[('low_fat', 'HasFatLevel'), ('sugar', 'contains')]",2550,333,0.1306394664574343,342,333,0.9736842105263158,0.2303701141473539,2550,1974,0.7741176470588236
521,"[('low_fat', 'HasFatLevel'), ('flour', 'contains')]",2550,324,0.12710867006669282,342,324,0.9473684210526315,0.224143894846074,2550,1865,0.7313725490196078
522,"[('low_fat', 'HasFatLevel'), ('chicken_egg', 'contains')]",2550,276,0.10827775598273832,342,276,0.8070175438596491,0.1909373919059149,2550,1654,0.6486274509803922
523,"[('low_fat', 'HasFatLevel'), ('olive_oil', 'contains')]",2550,289,0.11337779521380933,342,289,0.8450292397660819,0.19993081978554134,2550,1798,0.7050980392156863
524,"[('low_fat', 'HasFatLevel'), ('butter', 'contains')]",2550,256,0.10043154178109062,342,256,0.7485380116959064,0.17710134901418195,2550,1773,0.6952941176470588
525,"[('low_fat', 'HasFatLevel'), ('onion', 'contains')]",2550,307,0.12043938799529227,342,307,0.8976608187134503,0.21238325838810101,2550,1876,0.735686274509804
526,"[('low_fat', 'HasFatLevel'), ('black_pepper_(ground)', 'contains')]",2550,250,0.09807767752059632,342,250,0.7309941520467836,0.17295053614666203,2550,1957,0.7674509803921569
527,"[('low_fat', 'HasFatLevel'), ('lemon_juice', 'contains')]",2550,271,0.10631620243232641,342,271,0.7923976608187134,0.18747838118298166,2550,2091,0.82
528,"[('low_fat', 'HasFatLevel'), ('milk', 'contains')]",2550,264,0.1035700274617497,342,264,0.7719298245614035,0.1826357661708751,2550,1919,0.7525490196078432
529,"[('low_fat', 'HasFatLevel'), ('brown_sugar', 'contains')]",2550,272,0.10670851314240878,342,272,0.7953216374269005,0.1881701833275683,2550,2047,0.8027450980392157
530,"[('low_fat', 'HasFatLevel'), ('tomato', 'contains')]",2550,279,0.10945468811298549,342,279,0.8157894736842105,0.19301279833967486,2550,2070,0.8117647058823529
531,"[('low_fat', 'HasFatLevel'), ('pepper', 'contains')]",2550,231,0.09062377402903099,342,231,0.6754385964912281,0.1598062953995157,2550,1908,0.7482352941176471
532,"[('low_fat', 'HasFatLevel'), ('baking_powder', 'contains')]",2550,277,0.10867006669282071,342,277,0.8099415204678363,0.19162919405050152,2550,1979,0.7760784313725491
533,"[('low_fat', 'HasFatLevel'), ('cinnamon', 'contains')]",2550,277,0.10867006669282071,342,277,0.8099415204678363,0.19162919405050152,2550,2048,0.8031372549019608
534,"[('low_fat', 'HasFatLevel'), ('red_onion', 'contains')]",2550,251,0.09846998823067869,342,251,0.7339181286549707,0.1736423382912487,2550,2012,0.7890196078431373
535,"[('low_fat', 'HasFatLevel'), ('honey', 'contains')]",2550,289,0.11337779521380933,342,289,0.8450292397660819,0.19993081978554134,2550,2101,0.823921568627451
536,"[('low_fat', 'HasFatLevel'), ('cumin_seed', 'contains')]",2550,249,0.09768536681051393,342,249,0.7280701754385965,0.17225873400207542,2550,1980,0.7764705882352941
537,"[('medium_fat', 'HasFatLevel'), ('salt_product', 'contains')]",2754,339,0.12313839447875045,342,339,0.9912280701754386,0.21906300484652666,2754,1931,0.7011619462599855
538,"[('medium_fat', 'HasFatLevel'), ('garlic_clove', 'contains')]",2754,329,0.11950599346167817,342,329,0.9619883040935673,0.21260096930533115,2754,1964,0.7131445170660857
539,"[('medium_fat', 'HasFatLevel'), ('water_(eurofir)', 'contains')]",2754,311,0.11296767163094806,342,311,0.9093567251461988,0.20096930533117932,2754,1957,0.7106027596223675
540,"[('medium_fat', 'HasFatLevel'), ('sugar', 'contains')]",2754,317,0.11514711224119142,342,317,0.9269005847953217,0.20484652665589662,2754,1944,0.7058823529411765
541,"[('medium_fat', 'HasFatLevel'), ('flour', 'contains')]",2754,327,0.11877951325826372,342,327,0.956140350877193,0.2113085621970921,2754,2073,0.7527233115468409
542,"[('medium_fat', 'HasFatLevel'), ('chicken_egg', 'contains')]",2754,330,0.1198692335633854,342,330,0.9649122807017544,0.21324717285945075,2754,2074,0.7530864197530864
543,"[('medium_fat', 'HasFatLevel'), ('olive_oil', 'contains')]",2754,326,0.11841627315655648,342,326,0.9532163742690059,0.21066235864297253,2754,2151,0.7810457516339869
544,"[('medium_fat', 'HasFatLevel'), ('butter', 'contains')]",2754,328,0.11914275335997095,342,328,0.9590643274853801,0.21195476575121164,2754,2201,0.79920116194626
545,"[('medium_fat', 'HasFatLevel'), ('onion', 'contains')]",2754,312,0.11333091173265529,342,312,0.9122807017543859,0.2016155088852989,2754,2111,0.7665214233841685
546,"[('medium_fat', 'HasFatLevel'), ('black_pepper_(ground)', 'contains')]",2754,288,0.1046131492916818,342,288,0.8421052631578947,0.18610662358642976,2754,2218,0.8053740014524329
547,"[('medium_fat', 'HasFatLevel'), ('lemon_juice', 'contains')]",2754,248,0.09008354522339267,342,248,0.7251461988304093,0.1602584814216478,2754,2218,0.8053740014524329
548,"[('medium_fat', 'HasFatLevel'), ('milk', 'contains')]",2754,290,0.10533962949509626,342,290,0.847953216374269,0.18739903069466882,2754,2175,0.789760348583878
549,"[('medium_fat', 'HasFatLevel'), ('brown_sugar', 'contains')]",2754,273,0.09916454776607338,342,273,0.7982456140350878,0.1764135702746365,2754,2190,0.7952069716775599
550,"[('medium_fat', 'HasFatLevel'), ('tomato', 'contains')]",2754,268,0.09734834725753723,342,268,0.783625730994152,0.17318255250403877,2754,2172,0.7886710239651417
551,"[('medium_fat', 'HasFatLevel'), ('pepper', 'contains')]",2754,265,0.09625862695241555,342,265,0.7748538011695907,0.17124394184168015,2754,2137,0.7759622367465505
552,"[('medium_fat', 'HasFatLevel'), ('baking_powder', 'contains')]",2754,283,0.10279694878314566,342,283,0.827485380116959,0.18287560581583195,2754,2154,0.7821350762527233
553,"[('medium_fat', 'HasFatLevel'), ('cinnamon', 'contains')]",2754,261,0.09480566654558663,342,261,0.7631578947368421,0.16865912762520194,2754,2079,0.7549019607843137
