Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
404,"[('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",736,19,0.025815217391304348,346,19,0.05491329479768786,736,51,0.06929347826086957,0.03512014787430684
405,"[('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",252,5,0.01984126984126984,346,5,0.014450867052023121,252,3,0.011904761904761904,0.016722408026755852
406,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",941,97,0.1030818278427205,346,97,0.28034682080924855,941,214,0.22741764080765142,0.15073815073815072
407,"[('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",1270,77,0.06067769897557131,346,77,0.22254335260115607,1270,284,0.22362204724409449,0.09535603715170278
408,"[('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",543,11,0.020257826887661142,346,11,0.031791907514450865,543,18,0.03314917127071823,0.024746906636670413
409,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",265,34,0.12830188679245283,346,34,0.09826589595375723,265,27,0.1018867924528302,0.11129296235679215
410,"[('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",584,34,0.05821917808219178,346,34,0.09826589595375723,584,57,0.0976027397260274,0.07311827956989246
411,"[('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",601,16,0.02666666666666667,346,16,0.046242774566473986,601,33,0.05490848585690516,0.03382663847780127
412,"[('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",1477,88,0.05958023019634394,346,88,0.2543352601156069,1477,383,0.2593094109681787,0.09654415798134942
413,"[('low_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",405,38,0.09382716049382717,346,38,0.10982658959537572,405,45,0.1111111111111111,0.10119840213049268
414,"[('low_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",668,60,0.08982035928143713,346,60,0.17341040462427745,668,93,0.13922155688622753,0.11834319526627218
415,"[('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",1605,53,0.03302180685358255,346,53,0.1531791907514451,1605,285,0.17757009345794392,0.05433111225012814
416,"[('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",470,30,0.06382978723404255,346,30,0.08670520231213873,470,43,0.09148936170212765,0.07352941176470588
417,"[('medium_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",679,64,0.09425625920471281,346,64,0.18497109826589594,679,128,0.18851251840942562,0.12487804878048778
418,"[('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",798,8,0.010025062656641603,346,8,0.023121387283236993,798,23,0.02882205513784461,0.013986013986013984
419,"[('high_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",221,4,0.01809954751131222,346,4,0.011560693641618497,221,3,0.013574660633484163,0.014109347442680777
420,"[('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",431,58,0.1345707656612529,346,58,0.1676300578034682,431,64,0.14849187935034802,0.1492921492921493
421,"[('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",2222,115,0.05175517551755175,346,115,0.33236994219653176,2222,775,0.3487848784878488,0.0895638629283489
422,"[('low_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",238,5,0.02109704641350211,346,5,0.014450867052023121,238,4,0.01680672268907563,0.01715265866209262
423,"[('low_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",90,6,0.06666666666666667,346,6,0.017341040462427744,90,0,0.0,0.02752293577981651
424,"[('medium_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",1266,73,0.057707509881422925,346,73,0.21098265895953758,1266,231,0.18246445497630331,0.09062693978895095
425,"[('medium_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",991,54,0.054490413723511606,346,54,0.15606936416184972,991,170,0.1715438950554995,0.08077786088257292
426,"[('medium_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",497,59,0.11871227364185111,346,59,0.17052023121387283,497,76,0.1529175050301811,0.13997627520759193
427,"[('high_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",227,19,0.08370044052863436,346,19,0.05491329479768786,227,17,0.07488986784140969,0.06631762652705062
428,"[('high_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",282,33,0.11702127659574468,346,33,0.0953757225433526,282,27,0.09574468085106383,0.10509554140127389
429,"[('high_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",941,39,0.04148936170212766,346,39,0.11271676300578035,941,119,0.12646121147715197,0.06065318818040435
430,"[('low_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",2279,154,0.06760316066725197,346,154,0.44508670520231214,2279,927,0.40675734971478716,0.1173780487804878
431,"[('low_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",255,13,0.050980392156862744,346,13,0.03757225433526012,255,7,0.027450980392156862,0.04326123128119801
432,"[('low_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",16,0,0.0,346,0,0.0,16,0,0.0,0.0
433,"[('medium_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",1617,102,0.06311881188118812,346,102,0.2947976878612717,1617,432,0.26716141001855287,0.10397553516819572
434,"[('medium_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",1102,68,0.06170598911070781,346,68,0.19653179190751446,1102,213,0.19328493647912887,0.09392265193370167
435,"[('medium_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",35,1,0.02857142857142857,346,1,0.002890173410404624,35,0,0.0,0.0052493438320209964
436,"[('high_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",32,2,0.0625,346,2,0.005780346820809248,32,0,0.0,0.010582010582010581
437,"[('high_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",992,64,0.06451612903225806,346,64,0.18497109826589594,992,146,0.14717741935483872,0.09566517189835574
438,"[('high_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",426,13,0.03058823529411765,346,13,0.03757225433526012,426,16,0.03755868544600939,0.0337224383916991
439,"[('low_fat', 'HasFatLevel'), ('breakfast', 'isForMealType')]",207,76,0.3671497584541063,346,76,0.21965317919075145,207,53,0.2560386473429952,0.2748643761301989
440,"[('low_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",372,17,0.0456989247311828,346,17,0.049132947976878616,372,20,0.053763440860215055,0.04735376044568245
441,"[('low_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",180,20,0.11173184357541899,346,20,0.057803468208092484,180,14,0.07777777777777778,0.0761904761904762
442,"[('low_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",333,57,0.17117117117117117,346,57,0.16473988439306358,333,56,0.16816816816816818,0.1678939617083947
443,"[('low_fat', 'HasFatLevel'), ('dessert', 'isForMealType')]",339,101,0.29793510324483774,346,101,0.29190751445086704,339,99,0.2920353982300885,0.2948905109489051
444,"[('low_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",469,33,0.07036247334754797,346,33,0.0953757225433526,469,44,0.09381663113006397,0.08098159509202454
445,"[('low_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",267,16,0.0599250936329588,346,16,0.046242774566473986,267,12,0.0449438202247191,0.052202283849918436
446,"[('low_fat', 'HasFatLevel'), ('drink', 'isForMealType')]",383,121,0.31592689295039167,346,121,0.34971098265895956,383,129,0.3368146214099217,0.3319615912208505
447,"[('medium_fat', 'HasFatLevel'), ('breakfast', 'isForMealType')]",253,90,0.3557312252964427,346,90,0.26011560693641617,253,75,0.2964426877470356,0.30050083472454087
448,"[('medium_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",451,33,0.07317073170731707,346,33,0.0953757225433526,451,38,0.08425720620842572,0.08281053952321203
449,"[('medium_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",389,44,0.11311053984575835,346,44,0.12716763005780346,389,48,0.12339331619537275,0.11972789115646257
450,"[('medium_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",346,77,0.22254335260115607,346,77,0.22254335260115607,346,77,0.22254335260115607,0.22254335260115607
451,"[('medium_fat', 'HasFatLevel'), ('dessert', 'isForMealType')]",450,160,0.35555555555555557,346,160,0.4624277456647399,450,202,0.4488888888888889,0.4020100502512563
452,"[('medium_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",478,42,0.08786610878661087,346,42,0.12138728323699421,478,53,0.1108786610878661,0.10194174757281553
453,"[('medium_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",338,19,0.05621301775147929,346,19,0.05491329479768786,338,19,0.05621301775147929,0.05555555555555555
454,"[('medium_fat', 'HasFatLevel'), ('drink', 'isForMealType')]",49,23,0.46938775510204084,346,23,0.06647398843930635,49,7,0.14285714285714285,0.11645569620253164
455,"[('high_fat', 'HasFatLevel'), ('breakfast', 'isForMealType')]",92,20,0.21739130434782608,346,20,0.057803468208092484,92,7,0.07608695652173914,0.09132420091324202
456,"[('high_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",191,13,0.06806282722513089,346,13,0.03757225433526012,191,5,0.02617801047120419,0.0484171322160149
457,"[('high_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",389,54,0.13881748071979436,346,54,0.15606936416184972,389,58,0.14910025706940874,0.1469387755102041
458,"[('high_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",160,19,0.11875,346,19,0.05491329479768786,160,9,0.05625,0.07509881422924901
459,"[('high_fat', 'HasFatLevel'), ('dessert', 'isForMealType')]",230,90,0.391304347826087,346,90,0.26011560693641617,230,63,0.27391304347826084,0.3125
460,"[('high_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",200,19,0.09547738693467336,346,19,0.05491329479768786,200,12,0.06,0.06972477064220182
461,"[('high_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",169,13,0.07692307692307693,346,13,0.03757225433526012,169,4,0.023668639053254437,0.05048543689320388
462,"[('high_fat', 'HasFatLevel'), ('drink', 'isForMealType')]",19,7,0.3684210526315789,346,7,0.02023121387283237,19,1,0.05263157894736842,0.038356164383561646
463,"[('low_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType')]",660,142,0.21515151515151515,346,142,0.41040462427745666,660,260,0.3939393939393939,0.2823061630218688
464,"[('low_fat', 'HasFatLevel'), ('vegan', 'hasDietType')]",970,212,0.21855670103092784,346,212,0.6127167630057804,970,555,0.5721649484536082,0.3221884498480243
465,"[('low_fat', 'HasFatLevel'), ('paleo', 'hasDietType')]",23,14,0.6086956521739131,346,14,0.04046242774566474,23,1,0.043478260869565216,0.07588075880758807
466,"[('low_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",545,37,0.06801470588235294,346,37,0.1069364161849711,545,56,0.10275229357798166,0.08314606741573033
467,"[('medium_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType')]",907,143,0.15766262403528114,346,143,0.41329479768786126,907,338,0.37265711135611906,0.22825219473264166
468,"[('medium_fat', 'HasFatLevel'), ('vegan', 'hasDietType')]",468,99,0.21199143468950749,346,99,0.2861271676300578,468,126,0.2692307692307692,0.24354243542435425
469,"[('medium_fat', 'HasFatLevel'), ('paleo', 'hasDietType')]",117,28,0.23931623931623933,346,28,0.08092485549132948,117,9,0.07692307692307693,0.12095032397408209
470,"[('medium_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",785,62,0.07898089171974522,346,62,0.1791907514450867,785,134,0.17070063694267515,0.10963748894783376
471,"[('high_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType')]",327,49,0.14984709480122324,346,49,0.1416184971098266,327,47,0.1437308868501529,0.14561664190193166
472,"[('high_fat', 'HasFatLevel'), ('vegan', 'hasDietType')]",126,21,0.16666666666666666,346,21,0.06069364161849711,126,5,0.03968253968253968,0.08898305084745761
473,"[('high_fat', 'HasFatLevel'), ('paleo', 'hasDietType')]",267,39,0.14606741573033707,346,39,0.11271676300578035,267,31,0.11610486891385768,0.1272430668841762
474,"[('high_fat', 'HasFatLevel'), ('standard', 'hasDietType')]",532,38,0.07156308851224105,346,38,0.10982658959537572,532,47,0.08834586466165413,0.08665906499429875
475,"[('low_fat', 'HasFatLevel'), ('global', 'isFromRegion')]",571,37,0.06491228070175438,346,37,0.1069364161849711,571,63,0.11033274956217162,0.08078602620087336
476,"[('low_fat', 'HasFatLevel'), ('asia', 'isFromRegion')]",313,77,0.24600638977635783,346,77,0.22254335260115607,313,69,0.22044728434504793,0.2336874051593323
477,"[('low_fat', 'HasFatLevel'), ('north_america', 'isFromRegion')]",664,115,0.17319277108433734,346,115,0.33236994219653176,664,215,0.32379518072289154,0.2277227722772277
478,"[('low_fat', 'HasFatLevel'), ('europe', 'isFromRegion')]",458,77,0.16812227074235808,346,77,0.22254335260115607,458,102,0.22270742358078602,0.19154228855721392
479,"[('low_fat', 'HasFatLevel'), ('middle_east', 'isFromRegion')]",162,25,0.15432098765432098,346,25,0.07225433526011561,162,17,0.10493827160493827,0.0984251968503937
480,"[('low_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",104,63,0.6057692307692307,346,63,0.18208092485549132,104,26,0.25,0.27999999999999997
481,"[('low_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",142,73,0.5140845070422535,346,73,0.21098265895953758,142,36,0.2535211267605634,0.29918032786885246
482,"[('low_fat', 'HasFatLevel'), ('africa', 'isFromRegion')]",136,75,0.5514705882352942,346,75,0.21676300578034682,136,38,0.27941176470588236,0.3112033195020747
483,"[('medium_fat', 'HasFatLevel'), ('global', 'isFromRegion')]",498,44,0.08835341365461848,346,44,0.12716763005780346,498,55,0.11044176706827309,0.1042654028436019
484,"[('medium_fat', 'HasFatLevel'), ('asia', 'isFromRegion')]",322,90,0.2795031055900621,346,90,0.26011560693641617,322,88,0.2732919254658385,0.26946107784431134
485,"[('medium_fat', 'HasFatLevel'), ('north_america', 'isFromRegion')]",708,142,0.20084865629420084,346,142,0.41040462427745666,708,258,0.3644067796610169,0.26970560303893637
486,"[('medium_fat', 'HasFatLevel'), ('europe', 'isFromRegion')]",507,114,0.22485207100591717,346,114,0.32947976878612717,507,145,0.2859960552268245,0.26729191090269633
487,"[('medium_fat', 'HasFatLevel'), ('middle_east', 'isFromRegion')]",213,45,0.2112676056338028,346,45,0.13005780346820808,213,34,0.1596244131455399,0.16100178890876563
488,"[('medium_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",137,77,0.5620437956204379,346,77,0.22254335260115607,137,48,0.35036496350364965,0.31884057971014496
489,"[('medium_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",204,118,0.5784313725490197,346,118,0.34104046242774566,204,84,0.4117647058823529,0.42909090909090913
490,"[('medium_fat', 'HasFatLevel'), ('africa', 'isFromRegion')]",165,100,0.6060606060606061,346,100,0.28901734104046245,165,62,0.37575757575757573,0.39138943248532293
491,"[('high_fat', 'HasFatLevel'), ('global', 'isFromRegion')]",191,23,0.12041884816753927,346,23,0.06647398843930635,191,10,0.05235602094240838,0.08566108007448789
492,"[('high_fat', 'HasFatLevel'), ('asia', 'isFromRegion')]",164,54,0.32926829268292684,346,54,0.15606936416184972,164,32,0.1951219512195122,0.21176470588235294
493,"[('high_fat', 'HasFatLevel'), ('north_america', 'isFromRegion')]",348,91,0.2614942528735632,346,91,0.2630057803468208,348,91,0.2614942528735632,0.26224783861671475
494,"[('high_fat', 'HasFatLevel'), ('europe', 'isFromRegion')]",308,79,0.2564935064935065,346,79,0.22832369942196531,308,74,0.24025974025974026,0.24159021406727826
495,"[('high_fat', 'HasFatLevel'), ('middle_east', 'isFromRegion')]",112,14,0.125,346,14,0.04046242774566474,112,6,0.05357142857142857,0.0611353711790393
496,"[('high_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",100,53,0.53,346,53,0.1531791907514451,100,20,0.2,0.2376681614349776
497,"[('high_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",130,82,0.6307692307692307,346,82,0.23699421965317918,130,41,0.3153846153846154,0.3445378151260504
498,"[('high_fat', 'HasFatLevel'), ('africa', 'isFromRegion')]",97,65,0.6701030927835051,346,65,0.18786127167630057,97,28,0.28865979381443296,0.29345372460496616
499,"[('low_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook')]",482,28,0.058091286307053944,346,28,0.08092485549132948,482,36,0.07468879668049792,0.06763285024154589
500,"[('low_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",482,42,0.08713692946058091,346,42,0.12138728323699421,482,59,0.12240663900414937,0.10144927536231883
501,"[('low_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",551,28,0.050816696914700546,346,28,0.08092485549132948,551,48,0.08711433756805807,0.06243032329988851
502,"[('low_fat', 'HasFatLevel'), ('less_than_6_hours', 'needTimeToCook')]",230,29,0.12608695652173912,346,29,0.0838150289017341,230,21,0.09130434782608696,0.10069444444444446
503,"[('low_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",517,72,0.13926499032882012,346,72,0.20809248554913296,517,97,0.18762088974854932,0.16685979142526072
504,"[('low_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook')]",288,46,0.1597222222222222,346,46,0.1329479768786127,288,42,0.14583333333333334,0.1451104100946372
505,"[('medium_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook')]",677,25,0.03692762186115214,346,25,0.07225433526011561,677,51,0.07533234859675036,0.048875855327468236
506,"[('medium_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",401,49,0.12219451371571072,346,49,0.1416184971098266,401,51,0.12718204488778054,0.1311914323962517
507,"[('medium_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",595,16,0.02689075630252101,346,16,0.046242774566473986,595,36,0.06050420168067227,0.03400637619553667
508,"[('medium_fat', 'HasFatLevel'), ('less_than_6_hours', 'needTimeToCook')]",264,38,0.14393939393939395,346,38,0.10982658959537572,264,28,0.10606060606060606,0.12459016393442623
509,"[('medium_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",578,51,0.08823529411764706,346,51,0.14739884393063585,578,88,0.1522491349480969,0.1103896103896104
510,"[('medium_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook')]",239,31,0.1297071129707113,346,31,0.08959537572254335,239,17,0.07112970711297072,0.10598290598290598
511,"[('high_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook')]",342,8,0.023391812865497075,346,8,0.023121387283236993,342,7,0.02046783625730994,0.02325581395348837
512,"[('high_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",169,14,0.08284023668639054,346,14,0.04046242774566474,169,8,0.047337278106508875,0.054368932038834944
513,"[('high_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",277,8,0.02888086642599278,346,8,0.023121387283236993,277,7,0.02527075812274368,0.025682182985553775
514,"[('high_fat', 'HasFatLevel'), ('less_than_6_hours', 'needTimeToCook')]",157,10,0.06369426751592357,346,10,0.028901734104046242,157,4,0.025477707006369428,0.039761431411530816
515,"[('high_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",344,20,0.05813953488372093,346,20,0.057803468208092484,344,20,0.05813953488372093,0.057971014492753624
516,"[('high_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook')]",161,12,0.07453416149068323,346,12,0.03468208092485549,161,7,0.043478260869565216,0.04733727810650887
517,"[('low_fat', 'HasFatLevel'), ('salt_product', 'contains')]",876,53,0.06050228310502283,346,53,0.1531791907514451,876,139,0.158675799086758,0.0867430441898527
518,"[('low_fat', 'HasFatLevel'), ('garlic_clove', 'contains')]",464,42,0.09051724137931035,346,42,0.12138728323699421,464,58,0.125,0.1037037037037037
520,"[('low_fat', 'HasFatLevel'), ('sugar', 'contains')]",1073,88,0.08201304753028892,346,88,0.2543352601156069,1073,271,0.25256290773532153,0.124031007751938
521,"[('low_fat', 'HasFatLevel'), ('flour', 'contains')]",607,98,0.1614497528830313,346,98,0.2832369942196532,607,175,0.2883031301482702,0.20566631689401887
522,"[('low_fat', 'HasFatLevel'), ('chicken_egg', 'contains')]",307,44,0.14332247557003258,346,44,0.12716763005780346,307,40,0.13029315960912052,0.13476263399693722
523,"[('low_fat', 'HasFatLevel'), ('olive_oil', 'contains')]",317,19,0.05993690851735016,346,19,0.05491329479768786,317,17,0.05362776025236593,0.057315233785822026
524,"[('low_fat', 'HasFatLevel'), ('butter', 'contains')]",314,50,0.1592356687898089,346,50,0.14450867052023122,314,46,0.1464968152866242,0.15151515151515152
525,"[('low_fat', 'HasFatLevel'), ('onion', 'contains')]",500,49,0.098,346,49,0.1416184971098266,500,66,0.132,0.11583924349881797
527,"[('low_fat', 'HasFatLevel'), ('lemon_juice', 'contains')]",245,54,0.22040816326530613,346,54,0.15606936416184972,245,42,0.17142857142857143,0.18274111675126906
528,"[('low_fat', 'HasFatLevel'), ('milk', 'contains')]",331,51,0.1540785498489426,346,51,0.14739884393063585,331,51,0.1540785498489426,0.15066469719350076
529,"[('low_fat', 'HasFatLevel'), ('brown_sugar', 'contains')]",229,22,0.09606986899563319,346,22,0.06358381502890173,229,14,0.0611353711790393,0.07652173913043478
530,"[('low_fat', 'HasFatLevel'), ('tomato', 'contains')]",294,25,0.08503401360544217,346,25,0.07225433526011561,294,20,0.06802721088435375,0.078125
531,"[('low_fat', 'HasFatLevel'), ('pepper', 'contains')]",566,26,0.045936395759717315,346,26,0.07514450867052024,566,40,0.0706713780918728,0.05701754385964912
532,"[('low_fat', 'HasFatLevel'), ('baking_powder', 'contains')]",156,40,0.2564102564102564,346,40,0.11560693641618497,156,20,0.1282051282051282,0.1593625498007968
533,"[('low_fat', 'HasFatLevel'), ('cinnamon', 'contains')]",374,95,0.2540106951871658,346,95,0.2745664739884393,374,99,0.2647058823529412,0.2638888888888889
534,"[('low_fat', 'HasFatLevel'), ('red_onion', 'contains')]",125,10,0.08,346,10,0.028901734104046242,125,4,0.032,0.042462845010615716
535,"[('low_fat', 'HasFatLevel'), ('honey', 'contains')]",231,60,0.2608695652173913,346,60,0.17341040462427745,231,48,0.2077922077922078,0.20833333333333334
536,"[('low_fat', 'HasFatLevel'), ('cumin_seed', 'contains')]",126,9,0.07142857142857142,346,9,0.02601156069364162,126,5,0.03968253968253968,0.038135593220338986
537,"[('medium_fat', 'HasFatLevel'), ('salt_product', 'contains')]",1132,67,0.0592396109637489,346,67,0.1936416184971098,1132,268,0.23674911660777384,0.0907244414353419
538,"[('medium_fat', 'HasFatLevel'), ('garlic_clove', 'contains')]",700,113,0.16142857142857142,346,113,0.3265895953757225,700,168,0.24,0.21606118546845124
540,"[('medium_fat', 'HasFatLevel'), ('sugar', 'contains')]",918,97,0.10577971646673937,346,97,0.28034682080924855,918,246,0.2679738562091503,0.1536025336500396
541,"[('medium_fat', 'HasFatLevel'), ('flour', 'contains')]",686,119,0.17372262773722627,346,119,0.3439306358381503,686,200,0.2915451895043732,0.23084384093113483
542,"[('medium_fat', 'HasFatLevel'), ('chicken_egg', 'contains')]",644,100,0.15552099533437014,346,100,0.28901734104046245,644,174,0.2701863354037267,0.20222446916076847
543,"[('medium_fat', 'HasFatLevel'), ('olive_oil', 'contains')]",706,70,0.09915014164305949,346,70,0.2023121387283237,706,125,0.17705382436260622,0.13307984790874525
544,"[('medium_fat', 'HasFatLevel'), ('butter', 'contains')]",767,121,0.1577574967405476,346,121,0.34971098265895956,767,225,0.29335071707953064,0.21743036837376464
545,"[('medium_fat', 'HasFatLevel'), ('onion', 'contains')]",794,114,0.14357682619647355,346,114,0.32947976878612717,794,226,0.28463476070528965,0.2
547,"[('medium_fat', 'HasFatLevel'), ('lemon_juice', 'contains')]",211,15,0.07109004739336493,346,15,0.04335260115606936,211,10,0.04739336492890995,0.05385996409335727
548,"[('medium_fat', 'HasFatLevel'), ('milk', 'contains')]",530,73,0.13773584905660377,346,73,0.21098265895953758,530,111,0.20943396226415095,0.16666666666666669
549,"[('medium_fat', 'HasFatLevel'), ('brown_sugar', 'contains')]",265,29,0.10943396226415095,346,29,0.0838150289017341,265,19,0.07169811320754717,0.09492635024549918
550,"[('medium_fat', 'HasFatLevel'), ('tomato', 'contains')]",451,37,0.082039911308204,346,37,0.1069364161849711,451,47,0.10421286031042129,0.09284818067754078
551,"[('medium_fat', 'HasFatLevel'), ('pepper', 'contains')]",917,75,0.08178844056706652,346,75,0.21676300578034682,917,182,0.1984732824427481,0.1187648456057007
552,"[('medium_fat', 'HasFatLevel'), ('baking_powder', 'contains')]",253,64,0.25396825396825395,346,64,0.18497109826589594,253,51,0.2015810276679842,0.21404682274247488
553,"[('medium_fat', 'HasFatLevel'), ('cinnamon', 'contains')]",355,100,0.28169014084507044,346,100,0.28901734104046245,355,100,0.28169014084507044,0.28530670470756064
554,"[('medium_fat', 'HasFatLevel'), ('red_onion', 'contains')]",206,26,0.1262135922330097,346,26,0.07514450867052024,206,17,0.0825242718446602,0.09420289855072464
555,"[('medium_fat', 'HasFatLevel'), ('honey', 'contains')]",147,38,0.2585034013605442,346,38,0.10982658959537572,147,17,0.11564625850340136,0.15415821501014199
556,"[('medium_fat', 'HasFatLevel'), ('cumin_seed', 'contains')]",197,25,0.12690355329949238,346,25,0.07225433526011561,197,13,0.06598984771573604,0.09208103130755066
557,"[('high_fat', 'HasFatLevel'), ('salt_product', 'contains')]",546,24,0.04395604395604396,346,24,0.06936416184971098,546,44,0.08058608058608059,0.05381165919282511
558,"[('high_fat', 'HasFatLevel'), ('garlic_clove', 'contains')]",507,61,0.1203155818540434,346,61,0.17630057803468208,507,80,0.15779092702169625,0.14302461899179367
560,"[('high_fat', 'HasFatLevel'), ('sugar', 'contains')]",407,43,0.10565110565110565,346,43,0.12427745664739884,407,48,0.11793611793611794,0.1142098273572377
561,"[('high_fat', 'HasFatLevel'), ('flour', 'contains')]",305,21,0.06907894736842106,346,21,0.06069364161849711,305,21,0.06885245901639345,0.06461538461538462
562,"[('high_fat', 'HasFatLevel'), ('chicken_egg', 'contains')]",357,38,0.10644257703081232,346,38,0.10982658959537572,357,39,0.1092436974789916,0.1081081081081081
563,"[('high_fat', 'HasFatLevel'), ('olive_oil', 'contains')]",429,30,0.06993006993006994,346,30,0.08670520231213873,429,36,0.08391608391608392,0.07741935483870968
564,"[('high_fat', 'HasFatLevel'), ('butter', 'contains')]",398,48,0.12060301507537688,346,48,0.13872832369942195,398,54,0.135678391959799,0.1290322580645161
565,"[('high_fat', 'HasFatLevel'), ('onion', 'contains')]",475,49,0.1031578947368421,346,49,0.1416184971098266,475,64,0.13473684210526315,0.11936662606577343
567,"[('high_fat', 'HasFatLevel'), ('lemon_juice', 'contains')]",148,8,0.05405405405405406,346,8,0.023121387283236993,148,4,0.02702702702702703,0.03238866396761133
568,"[('high_fat', 'HasFatLevel'), ('milk', 'contains')]",203,22,0.10837438423645321,346,22,0.06358381502890173,203,13,0.06403940886699508,0.08014571948998178
569,"[('high_fat', 'HasFatLevel'), ('brown_sugar', 'contains')]",111,11,0.0990990990990991,346,11,0.031791907514450865,111,3,0.02702702702702703,0.04814004376367615
