Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
276,"[('high_carb', 'HasCarbLevel'), ('dessert', 'isForMealType')]",142,45,0.31690140845070425,342,45,0.13157894736842105,0.18595041322314051,142,20,0.14084507042253522
277,"[('high_carb', 'HasCarbLevel'), ('starter', 'isForMealType')]",37,6,0.16216216216216217,342,6,0.017543859649122806,0.0316622691292876,37,2,0.05405405405405406
278,"[('high_carb', 'HasCarbLevel'), ('brunch', 'isForMealType')]",45,10,0.2222222222222222,342,10,0.029239766081871343,0.05167958656330749,45,0,0.0
279,"[('high_carb', 'HasCarbLevel'), ('drink', 'isForMealType')]",19,2,0.10526315789473684,342,2,0.005847953216374269,0.0110803324099723,19,0,0.0
280,"[('low_carb', 'HasCarbLevel'), ('vegetarian', 'hasDietType')]",1244,85,0.06832797427652733,342,85,0.24853801169590642,0.10718789407313996,1244,297,0.2387459807073955
281,"[('low_carb', 'HasCarbLevel'), ('vegan', 'hasDietType')]",1070,104,0.09728718428437792,342,104,0.30409356725146197,0.147413182140326,1070,311,0.2906542056074766
282,"[('low_carb', 'HasCarbLevel'), ('paleo', 'hasDietType')]",400,75,0.1875,342,75,0.21929824561403508,0.2021563342318059,400,87,0.2175
283,"[('low_carb', 'HasCarbLevel'), ('standard', 'hasDietType')]",1292,88,0.06821705426356589,342,88,0.2573099415204678,0.10784313725490197,1292,328,0.25386996904024767
284,"[('medium_carb', 'HasCarbLevel'), ('vegetarian', 'hasDietType')]",501,61,0.1217564870259481,342,61,0.1783625730994152,0.14472123368920523,501,80,0.1596806387225549
285,"[('medium_carb', 'HasCarbLevel'), ('vegan', 'hasDietType')]",376,42,0.11170212765957446,342,42,0.12280701754385964,0.116991643454039,376,44,0.11702127659574468
286,"[('medium_carb', 'HasCarbLevel'), ('paleo', 'hasDietType')]",5,0,0.0,342,0,0.0,0.0,5,0,0.0
287,"[('medium_carb', 'HasCarbLevel'), ('standard', 'hasDietType')]",436,58,0.13302752293577982,342,58,0.1695906432748538,0.14910025706940871,436,72,0.1651376146788991
288,"[('high_carb', 'HasCarbLevel'), ('vegetarian', 'hasDietType')]",149,28,0.18791946308724833,342,28,0.08187134502923976,0.1140529531568228,149,16,0.10738255033557047
289,"[('high_carb', 'HasCarbLevel'), ('vegan', 'hasDietType')]",118,15,0.1271186440677966,342,15,0.043859649122807015,0.06521739130434782,118,10,0.0847457627118644
290,"[('high_carb', 'HasCarbLevel'), ('paleo', 'hasDietType')]",2,1,0.5,342,1,0.0029239766081871343,0.005813953488372093,2,0,0.0
291,"[('high_carb', 'HasCarbLevel'), ('standard', 'hasDietType')]",134,24,0.1791044776119403,342,24,0.07017543859649122,0.10084033613445378,134,11,0.08208955223880597
292,"[('low_carb', 'HasCarbLevel'), ('global', 'isFromRegion')]",915,75,0.08205689277899343,342,75,0.21929824561403508,0.11942675159235668,915,193,0.21092896174863388
293,"[('low_carb', 'HasCarbLevel'), ('asia', 'isFromRegion')]",554,35,0.0631768953068592,342,35,0.1023391812865497,0.078125,554,52,0.09386281588447654
294,"[('low_carb', 'HasCarbLevel'), ('north_america', 'isFromRegion')]",1209,88,0.07290803645401822,342,88,0.2573099415204678,0.11362169141381535,1209,298,0.24648469809760132
295,"[('low_carb', 'HasCarbLevel'), ('europe', 'isFromRegion')]",904,64,0.07079646017699115,342,64,0.1871345029239766,0.10272873194221509,904,158,0.1747787610619469
296,"[('low_carb', 'HasCarbLevel'), ('middle_east', 'isFromRegion')]",331,29,0.08761329305135952,342,29,0.0847953216374269,0.0861812778603269,331,27,0.08157099697885196
297,"[('low_carb', 'HasCarbLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",208,13,0.0625,342,13,0.038011695906432746,0.04727272727272727,208,7,0.03365384615384615
298,"[('low_carb', 'HasCarbLevel'), ('oceania', 'isFromRegion')]",291,17,0.058419243986254296,342,17,0.049707602339181284,0.05371248025276461,291,15,0.05154639175257732
299,"[('low_carb', 'HasCarbLevel'), ('africa', 'isFromRegion')]",248,20,0.08064516129032258,342,20,0.05847953216374269,0.06779661016949153,248,15,0.06048387096774194
300,"[('medium_carb', 'HasCarbLevel'), ('global', 'isFromRegion')]",281,27,0.09608540925266904,342,27,0.07894736842105263,0.08667736757624397,281,23,0.08185053380782918
301,"[('medium_carb', 'HasCarbLevel'), ('asia', 'isFromRegion')]",182,14,0.07692307692307693,342,14,0.04093567251461988,0.05343511450381679,182,8,0.04395604395604396
302,"[('medium_carb', 'HasCarbLevel'), ('north_america', 'isFromRegion')]",404,33,0.08168316831683169,342,33,0.09649122807017543,0.08847184986595176,404,38,0.09405940594059406
303,"[('medium_carb', 'HasCarbLevel'), ('europe', 'isFromRegion')]",277,31,0.11191335740072202,342,31,0.09064327485380116,0.10016155088852986,277,27,0.09747292418772563
304,"[('medium_carb', 'HasCarbLevel'), ('middle_east', 'isFromRegion')]",112,12,0.10714285714285714,342,12,0.03508771929824561,0.05286343612334801,112,2,0.017857142857142856
305,"[('medium_carb', 'HasCarbLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",102,19,0.18627450980392157,342,19,0.05555555555555555,0.08558558558558559,102,4,0.0392156862745098
306,"[('medium_carb', 'HasCarbLevel'), ('oceania', 'isFromRegion')]",142,23,0.1619718309859155,342,23,0.06725146198830409,0.09504132231404959,142,6,0.04225352112676056
307,"[('medium_carb', 'HasCarbLevel'), ('africa', 'isFromRegion')]",110,14,0.12727272727272726,342,14,0.04093567251461988,0.061946902654867256,110,7,0.06363636363636363
308,"[('high_carb', 'HasCarbLevel'), ('global', 'isFromRegion')]",64,13,0.203125,342,13,0.038011695906432746,0.06403940886699507,64,5,0.078125
309,"[('high_carb', 'HasCarbLevel'), ('asia', 'isFromRegion')]",63,13,0.20634920634920634,342,13,0.038011695906432746,0.06419753086419754,63,2,0.031746031746031744
310,"[('high_carb', 'HasCarbLevel'), ('north_america', 'isFromRegion')]",107,20,0.18691588785046728,342,20,0.05847953216374269,0.08908685968819599,107,8,0.07476635514018691
311,"[('high_carb', 'HasCarbLevel'), ('europe', 'isFromRegion')]",92,17,0.18478260869565216,342,17,0.049707602339181284,0.07834101382488479,92,8,0.08695652173913043
312,"[('high_carb', 'HasCarbLevel'), ('middle_east', 'isFromRegion')]",44,5,0.11363636363636363,342,5,0.014619883040935672,0.02590673575129534,44,0,0.0
313,"[('high_carb', 'HasCarbLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",31,4,0.12903225806451613,342,4,0.011695906432748537,0.021447721179624665,31,1,0.03225806451612903
314,"[('high_carb', 'HasCarbLevel'), ('oceania', 'isFromRegion')]",43,13,0.3023255813953488,342,13,0.038011695906432746,0.06753246753246754,43,1,0.023255813953488372
315,"[('high_carb', 'HasCarbLevel'), ('africa', 'isFromRegion')]",40,7,0.175,342,7,0.02046783625730994,0.03664921465968586,40,1,0.025
316,"[('low_carb', 'HasCarbLevel'), ('less_than_60_mins', 'needTimeToCook')]",977,63,0.06448311156601842,342,63,0.18421052631578946,0.09552691432903715,977,170,0.17400204708290687
317,"[('low_carb', 'HasCarbLevel'), ('less_than_15_mins', 'needTimeToCook')]",830,73,0.08795180722891566,342,73,0.2134502923976608,0.12457337883959041,830,155,0.18674698795180722
318,"[('low_carb', 'HasCarbLevel'), ('less_than_30_mins', 'needTimeToCook')]",1041,61,0.05859750240153699,342,61,0.1783625730994152,0.08821402747650037,1041,187,0.17963496637848222
319,"[('low_carb', 'HasCarbLevel'), ('less_than_6_hours', 'needTimeToCook')]",470,40,0.08528784648187633,342,40,0.11695906432748537,0.09864364981504316,470,49,0.10425531914893617
320,"[('low_carb', 'HasCarbLevel'), ('less_than_4_hours', 'needTimeToCook')]",898,49,0.05456570155902005,342,49,0.14327485380116958,0.07903225806451612,898,133,0.14810690423162584
321,"[('low_carb', 'HasCarbLevel'), ('more_than_6_hours', 'needTimeToCook')]",444,38,0.08558558558558559,342,38,0.1111111111111111,0.09669211195928752,444,45,0.10135135135135136
322,"[('medium_carb', 'HasCarbLevel'), ('less_than_60_mins', 'needTimeToCook')]",402,41,0.10199004975124377,342,41,0.11988304093567251,0.11021505376344086,402,45,0.11194029850746269
323,"[('medium_carb', 'HasCarbLevel'), ('less_than_15_mins', 'needTimeToCook')]",180,32,0.17777777777777778,342,32,0.0935672514619883,0.12260536398467431,180,13,0.07222222222222222
324,"[('medium_carb', 'HasCarbLevel'), ('less_than_30_mins', 'needTimeToCook')]",292,22,0.07534246575342465,342,22,0.06432748538011696,0.0694006309148265,292,20,0.0684931506849315
325,"[('medium_carb', 'HasCarbLevel'), ('less_than_6_hours', 'needTimeToCook')]",148,15,0.10135135135135136,342,15,0.043859649122807015,0.06122448979591837,148,8,0.05405405405405406
326,"[('medium_carb', 'HasCarbLevel'), ('less_than_4_hours', 'needTimeToCook')]",417,49,0.11750599520383694,342,49,0.14327485380116958,0.12911725955204215,417,58,0.13908872901678657
327,"[('medium_carb', 'HasCarbLevel'), ('more_than_6_hours', 'needTimeToCook')]",171,19,0.1111111111111111,342,19,0.05555555555555555,0.07407407407407407,171,11,0.06432748538011696
328,"[('high_carb', 'HasCarbLevel'), ('less_than_60_mins', 'needTimeToCook')]",122,27,0.22131147540983606,342,27,0.07894736842105263,0.1163793103448276,122,10,0.08196721311475409
329,"[('high_carb', 'HasCarbLevel'), ('less_than_15_mins', 'needTimeToCook')]",42,5,0.11904761904761904,342,5,0.014619883040935672,0.026041666666666668,42,0,0.0
330,"[('high_carb', 'HasCarbLevel'), ('less_than_30_mins', 'needTimeToCook')]",90,17,0.18888888888888888,342,17,0.049707602339181284,0.0787037037037037,90,6,0.06666666666666667
331,"[('high_carb', 'HasCarbLevel'), ('less_than_6_hours', 'needTimeToCook')]",33,7,0.21212121212121213,342,7,0.02046783625730994,0.037333333333333336,33,2,0.06060606060606061
332,"[('high_carb', 'HasCarbLevel'), ('less_than_4_hours', 'needTimeToCook')]",124,19,0.1532258064516129,342,19,0.05555555555555555,0.08154506437768241,124,9,0.07258064516129033
333,"[('high_carb', 'HasCarbLevel'), ('more_than_6_hours', 'needTimeToCook')]",73,11,0.1506849315068493,342,11,0.03216374269005848,0.05301204819277108,73,5,0.0684931506849315
334,"[('low_carb', 'HasCarbLevel'), ('salt_product', 'contains')]",4660,270,0.05797723856560017,342,270,0.7894736842105263,0.10802160432086418,4660,3343,0.717381974248927
335,"[('low_carb', 'HasCarbLevel'), ('garlic_clove', 'contains')]",4660,266,0.05711831651277646,342,266,0.7777777777777778,0.10642128425685136,4660,3397,0.7289699570815451
336,"[('low_carb', 'HasCarbLevel'), ('water_(eurofir)', 'contains')]",4660,264,0.05668885548636461,342,264,0.7719298245614035,0.10562112422484496,4660,3305,0.7092274678111588
337,"[('low_carb', 'HasCarbLevel'), ('sugar', 'contains')]",4660,248,0.05325316727506979,342,248,0.7251461988304093,0.09921984396879376,4660,3264,0.7004291845493562
338,"[('low_carb', 'HasCarbLevel'), ('flour', 'contains')]",4660,259,0.05561520292033498,342,259,0.7573099415204678,0.10362072414482897,4660,3282,0.7042918454935623
339,"[('low_carb', 'HasCarbLevel'), ('chicken_egg', 'contains')]",4660,251,0.05389735881468757,342,251,0.7339181286549707,0.10042008401680336,4660,3267,0.7010729613733906
340,"[('low_carb', 'HasCarbLevel'), ('olive_oil', 'contains')]",4660,272,0.05840669959201202,342,272,0.7953216374269005,0.10882176435287057,4660,3407,0.7311158798283262
341,"[('low_carb', 'HasCarbLevel'), ('butter', 'contains')]",4660,245,0.05260897573545201,342,245,0.716374269005848,0.09801960392078417,4660,3293,0.7066523605150214
342,"[('low_carb', 'HasCarbLevel'), ('onion', 'contains')]",4660,252,0.05411208932789349,342,252,0.7368421052631579,0.10082016403280655,4660,3336,0.7158798283261802
343,"[('low_carb', 'HasCarbLevel'), ('black_pepper_(ground)', 'contains')]",4660,256,0.0549710113807172,342,256,0.7485380116959064,0.10242048409681935,4660,3366,0.7223175965665236
344,"[('low_carb', 'HasCarbLevel'), ('lemon_juice', 'contains')]",4660,260,0.0558299334335409,342,260,0.7602339181286549,0.10402080416083216,4660,3354,0.7197424892703863
345,"[('low_carb', 'HasCarbLevel'), ('milk', 'contains')]",4660,244,0.05239424522224608,342,244,0.7134502923976608,0.09761952390478096,4660,3245,0.6963519313304721
346,"[('low_carb', 'HasCarbLevel'), ('brown_sugar', 'contains')]",4660,246,0.05282370624865793,342,246,0.7192982456140351,0.09841968393678735,4660,3246,0.6965665236051503
347,"[('low_carb', 'HasCarbLevel'), ('tomato', 'contains')]",4660,252,0.05411208932789349,342,252,0.7368421052631579,0.10082016403280655,4660,3298,0.707725321888412
348,"[('low_carb', 'HasCarbLevel'), ('pepper', 'contains')]",4660,275,0.059050891131629805,342,275,0.804093567251462,0.11002200440088018,4660,3345,0.7178111587982833
349,"[('low_carb', 'HasCarbLevel'), ('baking_powder', 'contains')]",4660,261,0.056044663946746835,342,261,0.7631578947368421,0.10442088417683539,4660,3282,0.7042918454935623
350,"[('low_carb', 'HasCarbLevel'), ('cinnamon', 'contains')]",4660,259,0.05561520292033498,342,259,0.7573099415204678,0.10362072414482897,4660,3286,0.7051502145922747
351,"[('low_carb', 'HasCarbLevel'), ('red_onion', 'contains')]",4660,251,0.05389735881468757,342,251,0.7339181286549707,0.10042008401680336,4660,3335,0.7156652360515021
352,"[('low_carb', 'HasCarbLevel'), ('honey', 'contains')]",4660,255,0.054756280867511276,342,255,0.7456140350877193,0.10202040408081617,4660,3283,0.7045064377682403
353,"[('low_carb', 'HasCarbLevel'), ('cumin_seed', 'contains')]",4660,250,0.05368262830148164,342,250,0.7309941520467836,0.10002000400080018,4660,3363,0.7216738197424892
354,"[('medium_carb', 'HasCarbLevel'), ('salt_product', 'contains')]",1610,138,0.08571428571428572,342,138,0.40350877192982454,0.14139344262295084,1610,487,0.3024844720496894
355,"[('medium_carb', 'HasCarbLevel'), ('garlic_clove', 'contains')]",1610,122,0.07577639751552795,342,122,0.3567251461988304,0.125,1610,447,0.277639751552795
356,"[('medium_carb', 'HasCarbLevel'), ('water_(eurofir)', 'contains')]",1610,122,0.07577639751552795,342,122,0.3567251461988304,0.125,1610,499,0.3099378881987578
357,"[('medium_carb', 'HasCarbLevel'), ('sugar', 'contains')]",1610,135,0.08385093167701864,342,135,0.39473684210526316,0.13831967213114754,1610,548,0.3403726708074534
358,"[('medium_carb', 'HasCarbLevel'), ('flour', 'contains')]",1610,126,0.0782608695652174,342,126,0.3684210526315789,0.1290983606557377,1610,513,0.31863354037267083
359,"[('medium_carb', 'HasCarbLevel'), ('chicken_egg', 'contains')]",1610,140,0.08695652173913043,342,140,0.4093567251461988,0.14344262295081966,1610,554,0.3440993788819876
360,"[('medium_carb', 'HasCarbLevel'), ('olive_oil', 'contains')]",1610,115,0.07142857142857142,342,115,0.3362573099415205,0.11782786885245902,1610,472,0.29316770186335406
361,"[('medium_carb', 'HasCarbLevel'), ('butter', 'contains')]",1610,142,0.08819875776397515,342,142,0.4152046783625731,0.14549180327868852,1610,549,0.3409937888198758
362,"[('medium_carb', 'HasCarbLevel'), ('onion', 'contains')]",1610,124,0.07701863354037267,342,124,0.36257309941520466,0.12704918032786885,1610,494,0.306832298136646
363,"[('medium_carb', 'HasCarbLevel'), ('black_pepper_(ground)', 'contains')]",1610,134,0.08322981366459627,342,134,0.391812865497076,0.1372950819672131,1610,488,0.3031055900621118
364,"[('medium_carb', 'HasCarbLevel'), ('lemon_juice', 'contains')]",1610,119,0.07391304347826087,342,119,0.347953216374269,0.12192622950819672,1610,477,0.29627329192546586
365,"[('medium_carb', 'HasCarbLevel'), ('milk', 'contains')]",1610,130,0.08074534161490683,342,130,0.38011695906432746,0.13319672131147542,1610,539,0.3347826086956522
366,"[('medium_carb', 'HasCarbLevel'), ('brown_sugar', 'contains')]",1610,116,0.07204968944099378,342,116,0.3391812865497076,0.11885245901639345,1610,519,0.32236024844720496
367,"[('medium_carb', 'HasCarbLevel'), ('tomato', 'contains')]",1610,125,0.07763975155279502,342,125,0.3654970760233918,0.12807377049180327,1610,497,0.30869565217391304
368,"[('medium_carb', 'HasCarbLevel'), ('pepper', 'contains')]",1610,123,0.07639751552795031,342,123,0.35964912280701755,0.1260245901639344,1610,489,0.30372670807453417
369,"[('medium_carb', 'HasCarbLevel'), ('baking_powder', 'contains')]",1610,116,0.07204968944099378,342,116,0.3391812865497076,0.11885245901639345,1610,499,0.3099378881987578
370,"[('medium_carb', 'HasCarbLevel'), ('cinnamon', 'contains')]",1610,131,0.08136645962732919,342,131,0.3830409356725146,0.13422131147540983,1610,524,0.32546583850931676
371,"[('medium_carb', 'HasCarbLevel'), ('red_onion', 'contains')]",1610,112,0.06956521739130435,342,112,0.32748538011695905,0.11475409836065574,1610,483,0.3
372,"[('medium_carb', 'HasCarbLevel'), ('honey', 'contains')]",1610,147,0.09130434782608696,342,147,0.4298245614035088,0.15061475409836064,1610,534,0.3316770186335404
373,"[('medium_carb', 'HasCarbLevel'), ('cumin_seed', 'contains')]",1610,130,0.08074534161490683,342,130,0.38011695906432746,0.13319672131147542,1610,458,0.284472049689441
374,"[('high_carb', 'HasCarbLevel'), ('salt_product', 'contains')]",484,72,0.1487603305785124,342,72,0.21052631578947367,0.17433414043583534,484,95,0.1962809917355372
375,"[('high_carb', 'HasCarbLevel'), ('garlic_clove', 'contains')]",484,50,0.10330578512396695,342,50,0.14619883040935672,0.12106537530266345,484,68,0.14049586776859505
376,"[('high_carb', 'HasCarbLevel'), ('water_(eurofir)', 'contains')]",484,66,0.13636363636363635,342,66,0.19298245614035087,0.1598062953995157,484,92,0.19008264462809918
377,"[('high_carb', 'HasCarbLevel'), ('sugar', 'contains')]",484,89,0.18388429752066116,342,89,0.260233918128655,0.21549636803874092,484,123,0.25413223140495866
378,"[('high_carb', 'HasCarbLevel'), ('flour', 'contains')]",484,78,0.16115702479338842,342,78,0.22807017543859648,0.18886198547215496,484,103,0.2128099173553719
379,"[('high_carb', 'HasCarbLevel'), ('chicken_egg', 'contains')]",484,80,0.1652892561983471,342,80,0.23391812865497075,0.19370460048426152,484,110,0.22727272727272727
380,"[('high_carb', 'HasCarbLevel'), ('olive_oil', 'contains')]",484,47,0.09710743801652892,342,47,0.13742690058479531,0.11380145278450364,484,65,0.13429752066115702
381,"[('high_carb', 'HasCarbLevel'), ('butter', 'contains')]",484,87,0.1797520661157025,342,87,0.2543859649122807,0.2106537530266344,484,106,0.2190082644628099
382,"[('high_carb', 'HasCarbLevel'), ('onion', 'contains')]",484,56,0.11570247933884298,342,56,0.16374269005847952,0.13559322033898305,484,73,0.15082644628099173
383,"[('high_carb', 'HasCarbLevel'), ('black_pepper_(ground)', 'contains')]",484,64,0.1322314049586777,342,64,0.1871345029239766,0.1549636803874092,484,87,0.1797520661157025
384,"[('high_carb', 'HasCarbLevel'), ('lemon_juice', 'contains')]",484,53,0.10950413223140495,342,53,0.15497076023391812,0.12832929782082322,484,74,0.15289256198347106
385,"[('high_carb', 'HasCarbLevel'), ('milk', 'contains')]",484,83,0.17148760330578514,342,83,0.24269005847953215,0.20096852300242132,484,103,0.2128099173553719
386,"[('high_carb', 'HasCarbLevel'), ('brown_sugar', 'contains')]",484,84,0.17355371900826447,342,84,0.24561403508771928,0.20338983050847462,484,106,0.2190082644628099
387,"[('high_carb', 'HasCarbLevel'), ('tomato', 'contains')]",484,51,0.10537190082644628,342,51,0.14912280701754385,0.12348668280871668,484,81,0.16735537190082644
388,"[('high_carb', 'HasCarbLevel'), ('pepper', 'contains')]",484,69,0.14256198347107438,342,69,0.20175438596491227,0.16707021791767554,484,89,0.18388429752066116
389,"[('high_carb', 'HasCarbLevel'), ('baking_powder', 'contains')]",484,74,0.15289256198347106,342,74,0.21637426900584794,0.17917675544794187,484,98,0.2024793388429752
390,"[('high_carb', 'HasCarbLevel'), ('cinnamon', 'contains')]",484,86,0.17768595041322313,342,86,0.25146198830409355,0.2082324455205811,484,117,0.24173553719008264
391,"[('high_carb', 'HasCarbLevel'), ('red_onion', 'contains')]",484,56,0.11570247933884298,342,56,0.16374269005847952,0.13559322033898305,484,76,0.15702479338842976
392,"[('high_carb', 'HasCarbLevel'), ('honey', 'contains')]",484,78,0.16115702479338842,342,78,0.22807017543859648,0.18886198547215496,484,97,0.20041322314049587
393,"[('high_carb', 'HasCarbLevel'), ('cumin_seed', 'contains')]",484,53,0.10950413223140495,342,53,0.15497076023391812,0.12832929782082322,484,74,0.15289256198347106
394,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel')]",2078,123,0.05922002888781897,342,123,0.35964912280701755,0.1016949152542373,2078,763,0.36717998075072183
395,"[('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel')]",325,27,0.08307692307692308,342,27,0.07894736842105263,0.08095952023988005,325,25,0.07692307692307693
396,"[('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel')]",147,18,0.12244897959183673,342,18,0.05263157894736842,0.07361963190184048,147,10,0.06802721088435375
397,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel')]",1960,122,0.062276671771311895,342,122,0.3567251461988304,0.10604085180356367,1960,718,0.3663265306122449
398,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel')]",531,57,0.10734463276836158,342,57,0.16666666666666666,0.13058419243986255,531,77,0.14500941619585686
399,"[('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel')]",263,35,0.13307984790874525,342,35,0.1023391812865497,0.11570247933884296,263,26,0.09885931558935361
400,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel')]",946,131,0.13847780126849896,342,131,0.3830409356725146,0.20341614906832298,946,320,0.3382663847780127
401,"[('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel')]",308,52,0.16883116883116883,342,52,0.15204678362573099,0.16,308,51,0.16558441558441558
402,"[('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel')]",196,36,0.18461538461538463,342,36,0.10526315789473684,0.1340782122905028,196,24,0.12244897959183673
403,"[('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",1562,180,0.11523687580025609,342,180,0.5263157894736842,0.18907563025210083,1562,689,0.441101152368758
404,"[('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",736,55,0.07472826086956522,342,55,0.1608187134502924,0.1020408163265306,736,113,0.15353260869565216
405,"[('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",252,24,0.09523809523809523,342,24,0.07017543859649122,0.08080808080808081,252,21,0.08333333333333333
406,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",941,79,0.08395324123273114,342,79,0.2309941520467836,0.12314886983632112,941,199,0.21147715196599362
407,"[('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",1270,107,0.08431836091410559,342,107,0.3128654970760234,0.13283674736188703,1270,369,0.2905511811023622
408,"[('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",543,62,0.1141804788213628,342,62,0.18128654970760233,0.1401129943502825,543,94,0.1731123388581952
409,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",265,27,0.1018867924528302,342,27,0.07894736842105263,0.08896210873146623,265,22,0.0830188679245283
410,"[('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel')]",584,72,0.1232876712328767,342,72,0.21052631578947367,0.15550755939524838,584,121,0.2071917808219178
411,"[('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel')]",601,150,0.25,342,150,0.43859649122807015,0.3184713375796178,601,232,0.3860232945091514
412,"[('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",1477,102,0.06905890318212593,342,102,0.2982456140350877,0.11214953271028037,1477,421,0.28503723764387273
413,"[('low_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",405,41,0.10123456790123457,342,41,0.11988304093567251,0.10977242302543508,405,55,0.13580246913580246
414,"[('low_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",668,120,0.17964071856287425,342,120,0.3508771929824561,0.23762376237623764,668,202,0.3023952095808383
415,"[('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",1605,127,0.07912772585669782,342,127,0.3713450292397661,0.13045711350796096,1605,546,0.3401869158878505
416,"[('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",470,53,0.1127659574468085,342,53,0.15497076023391812,0.13054187192118227,470,63,0.13404255319148936
417,"[('medium_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",679,88,0.12960235640648013,342,88,0.2573099415204678,0.1723800195886386,679,154,0.2268041237113402
418,"[('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",798,144,0.18045112781954886,342,144,0.42105263157894735,0.2526315789473684,798,284,0.3558897243107769
419,"[('high_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel')]",221,44,0.19909502262443438,342,44,0.1286549707602339,0.15630550621669625,221,31,0.14027149321266968
420,"[('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel')]",431,97,0.22505800464037123,342,97,0.28362573099415206,0.25097024579560157,431,113,0.26218097447795824
421,"[('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",2222,229,0.10306030603060307,342,229,0.6695906432748538,0.17862714508580343,2222,1212,0.5454545454545454
422,"[('low_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",238,13,0.05485232067510549,342,13,0.038011695906432746,0.044905008635578586,238,9,0.037815126050420166
423,"[('low_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",90,2,0.022222222222222223,342,2,0.005847953216374269,0.009259259259259259,90,1,0.011111111111111112
424,"[('medium_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",1266,81,0.06403162055335969,342,81,0.23684210526315788,0.10080896079651526,1266,313,0.24723538704581358
425,"[('medium_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",991,105,0.10595358224016145,342,105,0.30701754385964913,0.15753938484621158,991,268,0.2704339051463169
426,"[('medium_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",497,56,0.11267605633802817,342,56,0.16374269005847952,0.133492252681764,497,81,0.16297786720321933
427,"[('high_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",227,17,0.07488986784140969,342,17,0.049707602339181284,0.05975395430579965,227,10,0.04405286343612335
428,"[('high_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",282,46,0.16312056737588654,342,46,0.13450292397660818,0.14743589743589744,282,41,0.1453900709219858
429,"[('high_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",941,188,0.2,342,188,0.5497076023391813,0.29329173166926675,941,420,0.4463336875664187
430,"[('low_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel')]",2279,216,0.09482001755926252,342,216,0.631578947368421,0.1648854961832061,2279,1216,0.5335673541026766
431,"[('low_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel')]",255,11,0.043137254901960784,342,11,0.03216374269005848,0.03685092127303182,255,10,0.0392156862745098
432,"[('low_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel')]",16,0,0.0,342,0,0.0,0.0,16,0,0.0
